office,district,party,county,candidate,precinct,votes,winner
State Auditor,,R,Crook,Bruce Brown,Aladdin Community 7-7,60,
State Auditor,,R,Crook,Bruce Brown,Alva Church 9-9,28,
State Auditor,,R,Crook,Bruce Brown,Tower Junction 11-11,83,
State Auditor,,R,Crook,Bruce Brown,Elmore 12-12,48,
State Auditor,,R,Crook,Bruce Brown,Hulett Outside 13-13,93,
State Auditor,,R,Crook,Bruce Brown,Hulett Inside 14-14,62,
State Auditor,,R,Crook,Bruce Brown,Pine Haven Town Hall 15-15,82,
State Auditor,,R,Crook,Bruce Brown,Moorcroft Outside 16-16,95,
State Auditor,,R,Crook,Bruce Brown,Moorcroft West Side 18-1,68,
State Auditor,,R,Crook,Bruce Brown,Moorcroft East Side 18-2,37,
State Auditor,,R,Crook,Bruce Brown,New Haven Community Bldg. 23-23,23,
State Auditor,,R,Crook,Bruce Brown,Colony Community Bldg. 24-24,19,
State Auditor,,R,Crook,Bruce Brown,Oshoto Community Bldg. 26-26,25,
State Auditor,,R,Crook,Bruce Brown,,1229,TRUE
State Auditor,,R,Crook,Rita Meyer,Sundance Inside North 1-1,54,
State Auditor,,R,Crook,Rita Meyer,Sundance Inside South 1-2,46,
State Auditor,,R,Crook,Rita Meyer,Sundance Outside 2-2,62,
State Auditor,,R,Crook,Rita Meyer,Beulah Community Bldg. 3-3,24,
State Auditor,,R,Crook,Rita Meyer,Aladdin Community 7-7,31,
State Auditor,,R,Crook,Rita Meyer,Alva Church 9-9,20,
State Auditor,,R,Crook,Rita Meyer,Tower Junction 11-11,40,
State Auditor,,R,Crook,Rita Meyer,Elmore 12-12,34,
State Auditor,,R,Crook,Rita Meyer,Hulett Outside 13-13,48,
State Auditor,,R,Crook,Rita Meyer,Hulett Inside 14-14,19,
State Auditor,,R,Crook,Rita Meyer,Pine Haven Town Hall 15-15,64,
State Auditor,,R,Crook,Rita Meyer,Moorcroft Outside 16-16,30,
State Auditor,,R,Crook,Rita Meyer,Moorcroft West Side 18-1,37,
State Auditor,,R,Crook,Rita Meyer,Moorcroft East Side 18-2,28,
State Auditor,,R,Crook,Rita Meyer,New Haven Community Bldg. 23-23,12,
State Auditor,,R,Crook,Rita Meyer,Colony Community Bldg. 24-24,5,
State Auditor,,R,Crook,Rita Meyer,Oshoto Community Bldg. 26-26,16,
State Auditor,,R,Crook,Rita Meyer,,570,
State Treasurer,,R,Crook,Joe Meyer,Sundance Inside North 1-1,121,
State Treasurer,,R,Crook,Joe Meyer,Sundance Inside South 1-2,92,
State Treasurer,,R,Crook,Joe Meyer,Sundance Outside 2-2,149,
State Treasurer,,R,Crook,Joe Meyer,Beulah Community Bldg. 3-3,35,
State Treasurer,,R,Crook,Joe Meyer,Aladdin Community 7-7,53,
State Treasurer,,R,Crook,Joe Meyer,Alva Church 9-9,25,
State Treasurer,,R,Crook,Joe Meyer,Tower Junction 11-11,67,
State Treasurer,,R,Crook,Joe Meyer,Elmore 12-12,53,
State Treasurer,,R,Crook,Joe Meyer,Hulett Outside 13-13,89,
State Treasurer,,R,Crook,Joe Meyer,Hulett Inside 14-14,43,
State Treasurer,,R,Crook,Joe Meyer,Pine Haven Town Hall 15-15,104,
State Treasurer,,R,Crook,Joe Meyer,Moorcroft Outside 16-16,77,
State Treasurer,,R,Crook,Joe Meyer,Moorcroft West Side 18-1,63,
State Treasurer,,R,Crook,Joe Meyer,Moorcroft East Side 18-2,40,
State Treasurer,,R,Crook,Joe Meyer,New Haven Community Bldg. 23-23,22,
State Treasurer,,R,Crook,Joe Meyer,Colony Community Bldg. 24-24,16,
State Treasurer,,R,Crook,Joe Meyer,Oshoto Community Bldg. 26-26,24,
State Treasurer,,R,Crook,Joe Meyer,,1073,TRUE
State Treasurer,,R,Crook,Fred Parady,Sundance Inside North 1-1,80,
State Treasurer,,R,Crook,Fred Parady,Sundance Inside South 1-2,56,
State Treasurer,,R,Crook,Fred Parady,Sundance Outside 2-2,67,
State Treasurer,,R,Crook,Fred Parady,Beulah Community Bldg. 3-3,14,
State Treasurer,,R,Crook,Fred Parady,Aladdin Community 7-7,31,
State Treasurer,,R,Crook,Fred Parady,Alva Church 9-9,14,
State Treasurer,,R,Crook,Fred Parady,Tower Junction 11-11,46,
State Treasurer,,R,Crook,Fred Parady,Elmore 12-12,24,
State Treasurer,,R,Crook,Fred Parady,Hulett Outside 13-13,38,
State Treasurer,,R,Crook,Fred Parady,Hulett Inside 14-14,29,
State Treasurer,,R,Crook,Fred Parady,Pine Haven Town Hall 15-15,36,
State Treasurer,,R,Crook,Fred Parady,Moorcroft Outside 16-16,39,
State Treasurer,,R,Crook,Fred Parady,Moorcroft West Side 18-1,36,
State Treasurer,,R,Crook,Fred Parady,Moorcroft East Side 18-2,22,
State Treasurer,,R,Crook,Fred Parady,New Haven Community Bldg. 23-23,9,
State Treasurer,,R,Crook,Fred Parady,Colony Community Bldg. 24-24,8,
State Treasurer,,R,Crook,Fred Parady,Oshoto Community Bldg. 26-26,15,
State Treasurer,,R,Crook,Fred Parady,,564,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Sundance Inside North 1-1,192,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Sundance Inside South 1-2,143,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Sundance Outside 2-2,200,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Beulah Community Bldg. 3-3,41,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Aladdin Community 7-7,77,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Alva Church 9-9,35,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Tower Junction 11-11,97,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Elmore 12-12,72,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Hulett Outside 13-13,115,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Hulett Inside 14-14,65,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Pine Haven Town Hall 15-15,134,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Moorcroft Outside 16-16,111,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Moorcroft West Side 18-1,94,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Moorcroft East Side 18-2,60,
Superintendent of Public Instruction,,R,Crook,Jim McBride,New Haven Community Bldg. 23-23,29,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Colony Community Bldg. 24-24,22,
Superintendent of Public Instruction,,R,Crook,Jim McBride,Oshoto Community Bldg. 26-26,37,
Superintendent of Public Instruction,,R,Crook,Jim McBride,,1524,TRUE
State Senate,1,R,Crook,Charles Townsend,Sundance Inside North 1-1,210,
State Senate,1,R,Crook,Charles Townsend,Sundance Inside South 1-2,156,
State Senate,1,R,Crook,Charles Townsend,Sundance Outside 2-2,220,
State Senate,1,R,Crook,Charles Townsend,Beulah Community Bldg. 3-3,46,
State Senate,1,R,Crook,Charles Townsend,Aladdin Community 7-7,85,
State Senate,1,R,Crook,Charles Townsend,Alva Church 9-9,38,
State Senate,1,R,Crook,Charles Townsend,Tower Junction 11-11,109,
State Senate,1,R,Crook,Charles Townsend,Elmore 12-12,74,
State Senate,1,R,Crook,Charles Townsend,Hulett Outside 13-13,122,
State Senate,1,R,Crook,Charles Townsend,Hulett Inside 14-14,69,
State Senate,1,R,Crook,Charles Townsend,Pine Haven Town Hall 15-15,141,
State Senate,1,R,Crook,Charles Townsend,Moorcroft Outside 16-16,113,
State Senate,1,R,Crook,Charles Townsend,Moorcroft West Side 18-1,94,
State Senate,1,R,Crook,Charles Townsend,Moorcroft East Side 18-2,64,
State Senate,1,R,Crook,Charles Townsend,New Haven Community Bldg. 23-23,32,
State Senate,1,R,Crook,Charles Townsend,Colony Community Bldg. 24-24,24,
State Senate,1,R,Crook,Charles Townsend,Oshoto Community Bldg. 26-26,37,
State Senate,1,R,Crook,Charles Townsend,,1634,TRUE
State House,1,R,Crook,Mark A. Semlek,Sundance Inside North 1-1,207,
State House,1,R,Crook,Mark A. Semlek,Sundance Inside South 1-2,157,
State House,1,R,Crook,Mark A. Semlek,Sundance Outside 2-2,229,
State House,1,R,Crook,Mark A. Semlek,Beulah Community Bldg. 3-3,42,
State House,1,R,Crook,Mark A. Semlek,Aladdin Community 7-7,94,
State House,1,R,Crook,Mark A. Semlek,Alva Church 9-9,42,
State House,1,R,Crook,Mark A. Semlek,Tower Junction 11-11,111,
State House,1,R,Crook,Mark A. Semlek,Elmore 12-12,77,
State House,1,R,Crook,Mark A. Semlek,Hulett Outside 13-13,122,
State House,1,R,Crook,Mark A. Semlek,Hulett Inside 14-14,71,
State House,1,R,Crook,Mark A. Semlek,Pine Haven Town Hall 15-15,148,
State House,1,R,Crook,Mark A. Semlek,Moorcroft Outside 16-16,119,
State House,1,R,Crook,Mark A. Semlek,Moorcroft West Side 18-1,100,
State House,1,R,Crook,Mark A. Semlek,Moorcroft East Side 18-2,65,
State House,1,R,Crook,Mark A. Semlek,New Haven Community Bldg. 23-23,31,
State House,1,R,Crook,Mark A. Semlek,Colony Community Bldg. 24-24,24,
State House,1,R,Crook,Mark A. Semlek,Oshoto Community Bldg. 26-26,39,
State House,1,R,Crook,Mark A. Semlek,,1678,TRUE
