office,district,party,county,candidate,precinct,votes,winner
State Treasurer,,R,Converse,Joe Meyer,Rural Glenrock 10-10,87,
State Treasurer,,R,Converse,Joe Meyer,Rolling Hills 11-11,69,
State Treasurer,,R,Converse,Joe Meyer,Orin 2-2,128,
State Treasurer,,R,Converse,Joe Meyer,Orpha 20-20,52,
State Treasurer,,R,Converse,Joe Meyer,Northeast Douglas 23-1,90,
State Treasurer,,R,Converse,Joe Meyer,Northwest Douglas 23-2,130,
State Treasurer,,R,Converse,Joe Meyer,Southwest Douglas 23-3,129,
State Treasurer,,R,Converse,Joe Meyer,South Douglas 23-5,127,
State Treasurer,,R,Converse,Joe Meyer,Fairview 23-6,201,
State Treasurer,,R,Converse,Joe Meyer,West Glenrock 9-2,140,
State Treasurer,,R,Converse,Joe Meyer,Dry Creek 13-13,38,
State Treasurer,,R,Converse,Joe Meyer,Converse County Courthouse 23-4,77,
State Treasurer,,R,Converse,Joe Meyer,,1984,TRUE
State Treasurer,,R,Converse,Fred Parady,Lost Springs 1-1,18,
State Treasurer,,R,Converse,Fred Parady,Guthrie 3-1,29,
State Treasurer,,R,Converse,Fred Parady,Rural Douglas 4-4,55,
State Treasurer,,R,Converse,Fred Parady,Boxelder 6-6,49,
State Treasurer,,R,Converse,Fred Parady,La Prele 7-7,31,
State Treasurer,,R,Converse,Fred Parady,East Antelope 8-8,41,
State Treasurer,,R,Converse,Fred Parady,East Glenrock 9-1,95,
State Treasurer,,R,Converse,Fred Parady,Rural Glenrock 10-10,40,
State Treasurer,,R,Converse,Fred Parady,Rolling Hills 11-11,36,
State Treasurer,,R,Converse,Fred Parady,Orin 2-2,79,
State Treasurer,,R,Converse,Fred Parady,Orpha 20-20,11,
State Treasurer,,R,Converse,Fred Parady,Northeast Douglas 23-1,47,
State Treasurer,,R,Converse,Fred Parady,Northwest Douglas 23-2,61,
State Treasurer,,R,Converse,Fred Parady,Southwest Douglas 23-3,49,
State Treasurer,,R,Converse,Fred Parady,South Douglas 23-5,58,
State Treasurer,,R,Converse,Fred Parady,Fairview 23-6,118,
State Treasurer,,R,Converse,Fred Parady,West Glenrock 9-2,72,
State Treasurer,,R,Converse,Fred Parady,Dry Creek 13-13,22,
State Treasurer,,R,Converse,Fred Parady,Converse County Courthouse 23-4,39,
State Treasurer,,R,Converse,Fred Parady,,950,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Lost Springs 1-1,56,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Guthrie 3-1,92,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Rural Douglas 4-4,175,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Boxelder 6-6,124,
Superintendent of Public Instruction,,R,Converse,Jim McBride,La Prele 7-7,108,
Superintendent of Public Instruction,,R,Converse,Jim McBride,East Antelope 8-8,134,
Superintendent of Public Instruction,,R,Converse,Jim McBride,East Glenrock 9-1,268,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Rural Glenrock 10-10,110,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Rolling Hills 11-11,95,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Orin 2-2,191,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Orpha 20-20,54,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Northeast Douglas 23-1,135,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Northwest Douglas 23-2,171,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Southwest Douglas 23-3,158,
Superintendent of Public Instruction,,R,Converse,Jim McBride,South Douglas 23-5,175,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Fairview 23-6,290,
Superintendent of Public Instruction,,R,Converse,Jim McBride,West Glenrock 9-2,193,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Dry Creek 13-13,50,
Superintendent of Public Instruction,,R,Converse,Jim McBride,Converse County Courthouse 23-4,103,
Superintendent of Public Instruction,,R,Converse,Jim McBride,,2682,TRUE
State Senate,1,R,Converse,Charles Townsend,Lost Springs 1-1,55,
State Senate,1,R,Converse,Charles Townsend,East Antelope 8-8,130,
State Senate,1,R,Converse,Charles Townsend,,185,TRUE
State House,3,R,Converse,Deborah Alden,Orin 2-2,112,
State House,3,R,Converse,Deborah Alden,South Douglas 23-5,121,
State House,3,R,Converse,Deborah Alden,Fairview 23-6,189,
State House,3,R,Converse,Deborah Alden,Converse County Courthouse 23-4,62,
State House,3,R,Converse,Deborah Alden,,484,TRUE
State House,3,R,Converse,Joel Dingman,Orin 2-2,30,
State House,3,R,Converse,Joel Dingman,South Douglas 23-5,31,
State House,3,R,Converse,Joel Dingman,Fairview 23-6,37,
State House,3,R,Converse,Joel Dingman,Converse County Courthouse 23-4,13,
State House,3,R,Converse,Joel Dingman,,111,
State House,3,R,Converse,Susan Grant Juschka,Orin 2-2,57,
State House,3,R,Converse,Susan Grant Juschka,South Douglas 23-5,29,
State House,3,R,Converse,Susan Grant Juschka,Fairview 23-6,78,
State House,3,R,Converse,Susan Grant Juschka,Converse County Courthouse 23-4,33,
State House,3,R,Converse,Susan Grant Juschka,,197,
State House,6,R,Converse,David R. Edwards,Guthrie 3-1,100,
State House,6,R,Converse,David R. Edwards,Rural Douglas 4-4,179,
State House,6,R,Converse,David R. Edwards,Boxelder 6-6,120,
State House,6,R,Converse,David R. Edwards,La Prele 7-7,104,
State House,6,R,Converse,David R. Edwards,East Glenrock 9-1,260,
State House,6,R,Converse,David R. Edwards,Rural Glenrock 10-10,106,
State House,6,R,Converse,David R. Edwards,Rolling Hills 11-11,88,
State House,6,R,Converse,David R. Edwards,Orpha 20-20,58,
State House,6,R,Converse,David R. Edwards,Northeast Douglas 23-1,132,
State House,6,R,Converse,David R. Edwards,Northwest Douglas 23-2,181,
State House,6,R,Converse,David R. Edwards,Southwest Douglas 23-3,165,
State House,6,R,Converse,David R. Edwards,West Glenrock 9-2,190,
State House,6,R,Converse,David R. Edwards,Dry Creek 13-13,47,
State House,6,R,Converse,David R. Edwards,,1730,TRUE
