office,district,party,county,candidate,precinct,votes,winner
Secretary of State,,R,Sublette,Mary Ann Collins,Daniel 4-2,46,
Secretary of State,,R,Sublette,Mary Ann Collins,Bondurant 5-1,27,
Secretary of State,,R,Sublette,Mary Ann Collins,,646,
Secretary of State,,R,Sublette,Max Maxfield,Pinedale 1-1,183,
Secretary of State,,R,Sublette,Max Maxfield,Pinedale West 1-3,152,
Secretary of State,,R,Sublette,Max Maxfield,Boulder 1-4,65,
Secretary of State,,R,Sublette,Max Maxfield,Big Piney 2-1,163,
Secretary of State,,R,Sublette,Max Maxfield,Marbleton 2-2,76,
Secretary of State,,R,Sublette,Max Maxfield,Marbleton North 2-4,26,
Secretary of State,,R,Sublette,Max Maxfield,Cora 4-1,57,
Secretary of State,,R,Sublette,Max Maxfield,Daniel 4-2,76,
Secretary of State,,R,Sublette,Max Maxfield,Bondurant 5-1,23,
Secretary of State,,R,Sublette,Max Maxfield,,821,TRUE
State Auditor,,R,Sublette,Bruce Brown,Pinedale 1-1,107,
State Auditor,,R,Sublette,Bruce Brown,Pinedale West 1-3,78,
State Auditor,,R,Sublette,Bruce Brown,Boulder 1-4,52,
State Auditor,,R,Sublette,Bruce Brown,Big Piney 2-1,89,
State Auditor,,R,Sublette,Bruce Brown,Marbleton 2-2,53,
State Auditor,,R,Sublette,Bruce Brown,Marbleton North 2-4,15,
State Auditor,,R,Sublette,Bruce Brown,Cora 4-1,32,
State Auditor,,R,Sublette,Bruce Brown,Daniel 4-2,31,
State Auditor,,R,Sublette,Bruce Brown,Bondurant 5-1,20,
State Auditor,,R,Sublette,Bruce Brown,,477,
State Auditor,,R,Sublette,Rita Meyer,Pinedale 1-1,198,
State Auditor,,R,Sublette,Rita Meyer,Pinedale West 1-3,165,
State Auditor,,R,Sublette,Rita Meyer,Boulder 1-4,70,
State Auditor,,R,Sublette,Rita Meyer,Big Piney 2-1,179,
State Auditor,,R,Sublette,Rita Meyer,Marbleton 2-2,81,
State Auditor,,R,Sublette,Rita Meyer,Marbleton North 2-4,35,
State Auditor,,R,Sublette,Rita Meyer,Cora 4-1,70,
State Auditor,,R,Sublette,Rita Meyer,Daniel 4-2,84,
State Auditor,,R,Sublette,Rita Meyer,Bondurant 5-1,28,
State Auditor,,R,Sublette,Rita Meyer,,910,TRUE
State Treasurer,,R,Sublette,Joe Meyer,Pinedale 1-1,195,
State Treasurer,,R,Sublette,Joe Meyer,Pinedale West 1-3,143,
State Treasurer,,R,Sublette,Joe Meyer,Boulder 1-4,90,
State Treasurer,,R,Sublette,Joe Meyer,Big Piney 2-1,194,
State Treasurer,,R,Sublette,Joe Meyer,Marbleton 2-2,86,
State Treasurer,,R,Sublette,Joe Meyer,Marbleton North 2-4,28,
State Treasurer,,R,Sublette,Joe Meyer,Cora 4-1,65,
State Treasurer,,R,Sublette,Joe Meyer,Daniel 4-2,83,
State Treasurer,,R,Sublette,Joe Meyer,Bondurant 5-1,26,
State Treasurer,,R,Sublette,Joe Meyer,,910,TRUE
State Treasurer,,R,Sublette,Fred Parady,Pinedale 1-1,122,
State Treasurer,,R,Sublette,Fred Parady,Pinedale West 1-3,101,
State Treasurer,,R,Sublette,Fred Parady,Boulder 1-4,35,
State Treasurer,,R,Sublette,Fred Parady,Big Piney 2-1,86,
State Treasurer,,R,Sublette,Fred Parady,Marbleton 2-2,47,
State Treasurer,,R,Sublette,Fred Parady,Marbleton North 2-4,23,
State Treasurer,,R,Sublette,Fred Parady,Cora 4-1,34,
State Treasurer,,R,Sublette,Fred Parady,Daniel 4-2,34,
State Treasurer,,R,Sublette,Fred Parady,Bondurant 5-1,21,
State Treasurer,,R,Sublette,Fred Parady,,503,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Pinedale 1-1,281,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Pinedale West 1-3,232,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Boulder 1-4,114,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Big Piney 2-1,261,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Marbleton 2-2,127,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Marbleton North 2-4,51,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Cora 4-1,88,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Daniel 4-2,115,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,Bondurant 5-1,40,
Superintendent of Public Instruction,,R,Sublette,Jim McBride,,1309,TRUE
State House,20,R,Sublette,Kathy Davison,Big Piney 2-1,270,
State House,20,R,Sublette,Kathy Davison,Marbleton 2-2,131,
State House,20,R,Sublette,Kathy Davison,,401,TRUE
State House,22,R,Sublette,Monte Olsen,Pinedale 1-1,294,
State House,22,R,Sublette,Monte Olsen,Pinedale West 1-3,242,
State House,22,R,Sublette,Monte Olsen,Boulder 1-4,130,
State House,22,R,Sublette,Monte Olsen,Marbleton North 2-4,51,
State House,22,R,Sublette,Monte Olsen,Cora 4-1,98,
State House,22,R,Sublette,Monte Olsen,Daniel 4-2,129,
State House,22,R,Sublette,Monte Olsen,Bondurant 5-1,43,
State House,22,R,Sublette,Monte Olsen,,987,TRUE
