office,district,party,county,candidate,precinct,votes,winner
U.S. Senate,,R,Natrona,Craig Thomas,Bar Nunn School 8-5,233,
U.S. Senate,,R,Natrona,Craig Thomas,WY Game and Fish 9-1,319,
U.S. Senate,,R,Natrona,Craig Thomas,Red Creek School 11-1,42,
U.S. Senate,,R,Natrona,Craig Thomas,Alcova School 11-2,57,
U.S. Senate,,R,Natrona,Craig Thomas,Fish Hatchery 11-3,91,
U.S. Senate,,R,Natrona,Craig Thomas,Poison Spider School 11-4,38,
U.S. Senate,,R,Natrona,Craig Thomas,St. Stephen's Church 12-2,92,
U.S. Senate,,R,Natrona,Craig Thomas,Bressler Ranch 13-1,21,
U.S. Senate,,R,Natrona,Craig Thomas,Powder River School 13-2,46,
U.S. Senate,,R,Natrona,Craig Thomas,Upper Willow Creek School 14-1,14,
U.S. Senate,,R,Natrona,Craig Thomas,,8309,TRUE
U.S. House,1,R,Natrona,Barbara Cubin,Roosevelt School 1-1,45,
U.S. House,1,R,Natrona,Barbara Cubin,Natrona County Library 1-2,60,
U.S. House,1,R,Natrona,Barbara Cubin,Dean Morgan Junior High School 1-3,125,
U.S. House,1,R,Natrona,Barbara Cubin,Casper College 1-4,145,
U.S. House,1,R,Natrona,Barbara Cubin,Jefferson School 1-5,77,
U.S. House,1,R,Natrona,Barbara Cubin,Grant School 1-6,102,
U.S. House,1,R,Natrona,Barbara Cubin,Senior Citizens' Center 1-7,44,
U.S. House,1,R,Natrona,Barbara Cubin,Seventh Day Adventist School 1-9,127,
U.S. House,1,R,Natrona,Barbara Cubin,Crest Hill School 1-11,151,
U.S. House,1,R,Natrona,Barbara Cubin,Willard School 1-12,37,
U.S. House,1,R,Natrona,Barbara Cubin,Westwood School 2-1,109,
U.S. House,1,R,Natrona,Barbara Cubin,McKinley School 2-2,91,
U.S. House,1,R,Natrona,Barbara Cubin,CY Junior High School 2-3,101,
U.S. House,1,R,Natrona,Barbara Cubin,Southridge School 2-4,108,
U.S. House,1,R,Natrona,Barbara Cubin,Casper Shrine Club 2-6,205,
U.S. House,1,R,Natrona,Barbara Cubin,Paradise Valley School 2-7,213,
U.S. House,1,R,Natrona,Barbara Cubin,Oregon Trail School 2-8,91,
U.S. House,1,R,Natrona,Barbara Cubin,Shepherd of the Valley Care Ctr. 2-9,93,
U.S. House,1,R,Natrona,Barbara Cubin,Bethel Baptist Church 2-10,259,
U.S. House,1,R,Natrona,Barbara Cubin,University Park School 3-2,93,
U.S. House,1,R,Natrona,Barbara Cubin,Pineview School 3-3,126,
U.S. House,1,R,Natrona,Barbara Cubin,Sagewood School 3-4,131,
U.S. House,1,R,Natrona,Barbara Cubin,Kelly Walsh High School 3-5,141,
U.S. House,1,R,Natrona,Barbara Cubin,Manor Heights School 3-6,208,
U.S. House,1,R,Natrona,Barbara Cubin,First Assembly of God Church 3-8,126,
U.S. House,1,R,Natrona,Barbara Cubin,Verda James School 3-9,96,
U.S. House,1,R,Natrona,Barbara Cubin,Centennial Junior High School 3-10,268,
U.S. House,1,R,Natrona,Barbara Cubin,Evansville School 4-1,73,
U.S. House,1,R,Natrona,Barbara Cubin,Evansville School - Out 4-2,120,
U.S. House,1,R,Natrona,Barbara Cubin,Hat Six Ranch 5-1,13,
U.S. House,1,R,Natrona,Barbara Cubin,Midwest Town Hall 7-1,29,
U.S. House,1,R,Natrona,Barbara Cubin,Edgerton Town Hall 7-2,23,
U.S. House,1,R,Natrona,Barbara Cubin,Mills Community Center 8-1,108,
U.S. House,1,R,Natrona,Barbara Cubin,Mountain View School 8-2,62,
U.S. House,1,R,Natrona,Barbara Cubin,Wardwell Water & Sewer 8-3,90,
U.S. House,1,R,Natrona,Barbara Cubin,Vista West Christian Church 8-4,138,
U.S. House,1,R,Natrona,Barbara Cubin,Bar Nunn School 8-5,130,
U.S. House,1,R,Natrona,Barbara Cubin,WY Game and Fish 9-1,190,
U.S. House,1,R,Natrona,Barbara Cubin,Red Creek School 11-1,29,
U.S. House,1,R,Natrona,Barbara Cubin,Alcova School 11-2,40,
U.S. House,1,R,Natrona,Barbara Cubin,Fish Hatchery 11-3,45,
U.S. House,1,R,Natrona,Barbara Cubin,Poison Spider School 11-4,23,
U.S. House,1,R,Natrona,Barbara Cubin,St. Stephen's Church 12-2,64,
U.S. House,1,R,Natrona,Barbara Cubin,Bressler Ranch 13-1,15,
U.S. House,1,R,Natrona,Barbara Cubin,Powder River School 13-2,29,
U.S. House,1,R,Natrona,Barbara Cubin,Upper Willow Creek School 14-1,12,
U.S. House,1,R,Natrona,Barbara Cubin,,4605,TRUE
U.S. House,1,R,Natrona,Bill Winney,Roosevelt School 1-1,49,
U.S. House,1,R,Natrona,Bill Winney,Natrona County Library 1-2,64,
U.S. House,1,R,Natrona,Bill Winney,Dean Morgan Junior High School 1-3,118,
U.S. House,1,R,Natrona,Bill Winney,Casper College 1-4,116,
U.S. House,1,R,Natrona,Bill Winney,Jefferson School 1-5,77,
U.S. House,1,R,Natrona,Bill Winney,Grant School 1-6,132,
U.S. House,1,R,Natrona,Bill Winney,Senior Citizens' Center 1-7,47,
U.S. House,1,R,Natrona,Bill Winney,Seventh Day Adventist School 1-9,142,
U.S. House,1,R,Natrona,Bill Winney,Crest Hill School 1-11,122,
U.S. House,1,R,Natrona,Bill Winney,Willard School 1-12,41,
U.S. House,1,R,Natrona,Bill Winney,Westwood School 2-1,110,
U.S. House,1,R,Natrona,Bill Winney,McKinley School 2-2,86,
U.S. House,1,R,Natrona,Bill Winney,CY Junior High School 2-3,80,
U.S. House,1,R,Natrona,Bill Winney,Southridge School 2-4,89,
U.S. House,1,R,Natrona,Bill Winney,Casper Shrine Club 2-6,178,
U.S. House,1,R,Natrona,Bill Winney,Paradise Valley School 2-7,192,
U.S. House,1,R,Natrona,Bill Winney,Oregon Trail School 2-8,98,
U.S. House,1,R,Natrona,Bill Winney,Shepherd of the Valley Care Ctr. 2-9,100,
U.S. House,1,R,Natrona,Bill Winney,Bethel Baptist Church 2-10,173,
U.S. House,1,R,Natrona,Bill Winney,University Park School 3-2,110,
U.S. House,1,R,Natrona,Bill Winney,Pineview School 3-3,133,
U.S. House,1,R,Natrona,Bill Winney,Sagewood School 3-4,162,
U.S. House,1,R,Natrona,Bill Winney,Kelly Walsh High School 3-5,158,
U.S. House,1,R,Natrona,Bill Winney,Manor Heights School 3-6,206,
U.S. House,1,R,Natrona,Bill Winney,First Assembly of God Church 3-8,151,
U.S. House,1,R,Natrona,Bill Winney,Verda James School 3-9,98,
U.S. House,1,R,Natrona,Bill Winney,Centennial Junior High School 3-10,231,
U.S. House,1,R,Natrona,Bill Winney,Evansville School 4-1,45,
U.S. House,1,R,Natrona,Bill Winney,Evansville School - Out 4-2,99,
U.S. House,1,R,Natrona,Bill Winney,Hat Six Ranch 5-1,10,
U.S. House,1,R,Natrona,Bill Winney,Midwest Town Hall 7-1,29,
U.S. House,1,R,Natrona,Bill Winney,Edgerton Town Hall 7-2,15,
U.S. House,1,R,Natrona,Bill Winney,Mills Community Center 8-1,90,
U.S. House,1,R,Natrona,Bill Winney,Mountain View School 8-2,51,
U.S. House,1,R,Natrona,Bill Winney,Wardwell Water & Sewer 8-3,48,
U.S. House,1,R,Natrona,Bill Winney,Vista West Christian Church 8-4,124,
U.S. House,1,R,Natrona,Bill Winney,Bar Nunn School 8-5,105,
U.S. House,1,R,Natrona,Bill Winney,WY Game and Fish 9-1,150,
U.S. House,1,R,Natrona,Bill Winney,Red Creek School 11-1,15,
U.S. House,1,R,Natrona,Bill Winney,Alcova School 11-2,19,
U.S. House,1,R,Natrona,Bill Winney,Fish Hatchery 11-3,51,
U.S. House,1,R,Natrona,Bill Winney,Poison Spider School 11-4,16,
U.S. House,1,R,Natrona,Bill Winney,St. Stephen's Church 12-2,38,
U.S. House,1,R,Natrona,Bill Winney,Bressler Ranch 13-1,7,
U.S. House,1,R,Natrona,Bill Winney,Powder River School 13-2,16,
U.S. House,1,R,Natrona,Bill Winney,Upper Willow Creek School 14-1,0,
U.S. House,1,R,Natrona,Bill Winney,,4191,
Governor,,R,Natrona,Ray Hunkins,Roosevelt School 1-1,67,
Governor,,R,Natrona,Ray Hunkins,Natrona County Library 1-2,88,
Governor,,R,Natrona,Ray Hunkins,Dean Morgan Junior High School 1-3,157,
Governor,,R,Natrona,Ray Hunkins,Casper College 1-4,186,
Governor,,R,Natrona,Ray Hunkins,Jefferson School 1-5,103,
Governor,,R,Natrona,Ray Hunkins,Grant School 1-6,170,
Governor,,R,Natrona,Ray Hunkins,Senior Citizens' Center 1-7,52,
Governor,,R,Natrona,Ray Hunkins,Seventh Day Adventist School 1-9,205,
Governor,,R,Natrona,Ray Hunkins,Crest Hill School 1-11,202,
Governor,,R,Natrona,Ray Hunkins,Willard School 1-12,54,
Governor,,R,Natrona,Ray Hunkins,Westwood School 2-1,160,
Governor,,R,Natrona,Ray Hunkins,McKinley School 2-2,114,
Governor,,R,Natrona,Ray Hunkins,CY Junior High School 2-3,122,
Governor,,R,Natrona,Ray Hunkins,Southridge School 2-4,131,
Governor,,R,Natrona,Ray Hunkins,Casper Shrine Club 2-6,263,
Governor,,R,Natrona,Ray Hunkins,Paradise Valley School 2-7,265,
Governor,,R,Natrona,Ray Hunkins,Oregon Trail School 2-8,129,
Governor,,R,Natrona,Ray Hunkins,Shepherd of the Valley Care Ctr. 2-9,133,
Governor,,R,Natrona,Ray Hunkins,Bethel Baptist Church 2-10,302,
Governor,,R,Natrona,Ray Hunkins,University Park School 3-2,125,
Governor,,R,Natrona,Ray Hunkins,Pineview School 3-3,170,
Governor,,R,Natrona,Ray Hunkins,Sagewood School 3-4,182,
Governor,,R,Natrona,Ray Hunkins,Kelly Walsh High School 3-5,205,
Governor,,R,Natrona,Ray Hunkins,Manor Heights School 3-6,288,
Governor,,R,Natrona,Ray Hunkins,First Assembly of God Church 3-8,193,
Governor,,R,Natrona,Ray Hunkins,Verda James School 3-9,124,
Governor,,R,Natrona,Ray Hunkins,Centennial Junior High School 3-10,376,
Governor,,R,Natrona,Ray Hunkins,Evansville School 4-1,81,
Governor,,R,Natrona,Ray Hunkins,Evansville School - Out 4-2,144,
Governor,,R,Natrona,Ray Hunkins,Hat Six Ranch 5-1,22,
Governor,,R,Natrona,Ray Hunkins,Midwest Town Hall 7-1,44,
Governor,,R,Natrona,Ray Hunkins,Edgerton Town Hall 7-2,18,
Governor,,R,Natrona,Ray Hunkins,Mills Community Center 8-1,135,
Governor,,R,Natrona,Ray Hunkins,Mountain View School 8-2,63,
Governor,,R,Natrona,Ray Hunkins,Wardwell Water & Sewer 8-3,104,
Governor,,R,Natrona,Ray Hunkins,Vista West Christian Church 8-4,184,
Governor,,R,Natrona,Ray Hunkins,Bar Nunn School 8-5,170,
Governor,,R,Natrona,Ray Hunkins,WY Game and Fish 9-1,245,
Governor,,R,Natrona,Ray Hunkins,Red Creek School 11-1,28,
Governor,,R,Natrona,Ray Hunkins,Alcova School 11-2,37,
Governor,,R,Natrona,Ray Hunkins,Fish Hatchery 11-3,56,
Governor,,R,Natrona,Ray Hunkins,Poison Spider School 11-4,22,
Governor,,R,Natrona,Ray Hunkins,St. Stephen's Church 12-2,61,
Governor,,R,Natrona,Ray Hunkins,Bressler Ranch 13-1,13,
Governor,,R,Natrona,Ray Hunkins,Powder River School 13-2,31,
Governor,,R,Natrona,Ray Hunkins,Upper Willow Creek School 14-1,9,
Governor,,R,Natrona,Ray Hunkins,,6033,TRUE
Governor,,R,Natrona,John H. Self,Roosevelt School 1-1,25,
Governor,,R,Natrona,John H. Self,Natrona County Library 1-2,27,
Governor,,R,Natrona,John H. Self,Dean Morgan Junior High School 1-3,42,
Governor,,R,Natrona,John H. Self,Casper College 1-4,40,
Governor,,R,Natrona,John H. Self,Jefferson School 1-5,27,
Governor,,R,Natrona,John H. Self,Grant School 1-6,41,
Governor,,R,Natrona,John H. Self,Senior Citizens' Center 1-7,31,
Governor,,R,Natrona,John H. Self,Seventh Day Adventist School 1-9,36,
Governor,,R,Natrona,John H. Self,Crest Hill School 1-11,44,
Governor,,R,Natrona,John H. Self,Willard School 1-12,17,
Governor,,R,Natrona,John H. Self,Westwood School 2-1,34,
Governor,,R,Natrona,John H. Self,McKinley School 2-2,37,
Governor,,R,Natrona,John H. Self,CY Junior High School 2-3,31,
Governor,,R,Natrona,John H. Self,Southridge School 2-4,32,
Governor,,R,Natrona,John H. Self,Casper Shrine Club 2-6,58,
Governor,,R,Natrona,John H. Self,Paradise Valley School 2-7,80,
Governor,,R,Natrona,John H. Self,Oregon Trail School 2-8,34,
Governor,,R,Natrona,John H. Self,Shepherd of the Valley Care Ctr. 2-9,38,
Governor,,R,Natrona,John H. Self,Bethel Baptist Church 2-10,59,
Governor,,R,Natrona,John H. Self,University Park School 3-2,43,
Governor,,R,Natrona,John H. Self,Pineview School 3-3,45,
Governor,,R,Natrona,John H. Self,Sagewood School 3-4,61,
Governor,,R,Natrona,John H. Self,Kelly Walsh High School 3-5,52,
Governor,,R,Natrona,John H. Self,Manor Heights School 3-6,75,
Governor,,R,Natrona,John H. Self,First Assembly of God Church 3-8,46,
Governor,,R,Natrona,John H. Self,Verda James School 3-9,37,
Governor,,R,Natrona,John H. Self,Centennial Junior High School 3-10,47,
Governor,,R,Natrona,John H. Self,Evansville School 4-1,16,
Governor,,R,Natrona,John H. Self,Evansville School - Out 4-2,41,
Governor,,R,Natrona,John H. Self,Hat Six Ranch 5-1,0,
Governor,,R,Natrona,John H. Self,Midwest Town Hall 7-1,10,
Governor,,R,Natrona,John H. Self,Edgerton Town Hall 7-2,15,
Governor,,R,Natrona,John H. Self,Mills Community Center 8-1,34,
Governor,,R,Natrona,John H. Self,Mountain View School 8-2,32,
Governor,,R,Natrona,John H. Self,Wardwell Water & Sewer 8-3,21,
Governor,,R,Natrona,John H. Self,Vista West Christian Church 8-4,45,
Governor,,R,Natrona,John H. Self,Bar Nunn School 8-5,41,
Governor,,R,Natrona,John H. Self,WY Game and Fish 9-1,55,
Governor,,R,Natrona,John H. Self,Red Creek School 11-1,6,
Governor,,R,Natrona,John H. Self,Alcova School 11-2,10,
Governor,,R,Natrona,John H. Self,Fish Hatchery 11-3,26,
Governor,,R,Natrona,John H. Self,Poison Spider School 11-4,10,
Governor,,R,Natrona,John H. Self,St. Stephen's Church 12-2,13,
Governor,,R,Natrona,John H. Self,Bressler Ranch 13-1,2,
Governor,,R,Natrona,John H. Self,Powder River School 13-2,4,
Governor,,R,Natrona,John H. Self,Upper Willow Creek School 14-1,1,
Governor,,R,Natrona,John H. Self,,1521,
Secretary of State,,R,Natrona,Mary Ann Collins,Roosevelt School 1-1,61,
Secretary of State,,R,Natrona,Mary Ann Collins,Natrona County Library 1-2,97,
Secretary of State,,R,Natrona,Mary Ann Collins,Dean Morgan Junior High School 1-3,194,
Secretary of State,,R,Natrona,Mary Ann Collins,Casper College 1-4,221,
Secretary of State,,R,Natrona,Mary Ann Collins,Jefferson School 1-5,122,
Secretary of State,,R,Natrona,Mary Ann Collins,Grant School 1-6,155,
Secretary of State,,R,Natrona,Mary Ann Collins,Senior Citizens' Center 1-7,65,
Secretary of State,,R,Natrona,Mary Ann Collins,Seventh Day Adventist School 1-9,206,
Secretary of State,,R,Natrona,Mary Ann Collins,Crest Hill School 1-11,247,
Secretary of State,,R,Natrona,Mary Ann Collins,Willard School 1-12,55,
Secretary of State,,R,Natrona,Mary Ann Collins,Westwood School 2-1,156,
Secretary of State,,R,Natrona,Mary Ann Collins,McKinley School 2-2,129,
Secretary of State,,R,Natrona,Mary Ann Collins,CY Junior High School 2-3,137,
Secretary of State,,R,Natrona,Mary Ann Collins,Southridge School 2-4,162,
Secretary of State,,R,Natrona,Mary Ann Collins,Casper Shrine Club 2-6,301,
Secretary of State,,R,Natrona,Mary Ann Collins,Paradise Valley School 2-7,306,
Secretary of State,,R,Natrona,Mary Ann Collins,Oregon Trail School 2-8,131,
Secretary of State,,R,Natrona,Mary Ann Collins,Shepherd of the Valley Care Ctr. 2-9,138,
Secretary of State,,R,Natrona,Mary Ann Collins,Bethel Baptist Church 2-10,358,
Secretary of State,,R,Natrona,Mary Ann Collins,University Park School 3-2,147,
Secretary of State,,R,Natrona,Mary Ann Collins,Pineview School 3-3,195,
Secretary of State,,R,Natrona,Mary Ann Collins,Sagewood School 3-4,204,
Secretary of State,,R,Natrona,Mary Ann Collins,Kelly Walsh High School 3-5,234,
Secretary of State,,R,Natrona,Mary Ann Collins,Manor Heights School 3-6,324,
Secretary of State,,R,Natrona,Mary Ann Collins,First Assembly of God Church 3-8,212,
Secretary of State,,R,Natrona,Mary Ann Collins,Verda James School 3-9,138,
Secretary of State,,R,Natrona,Mary Ann Collins,Centennial Junior High School 3-10,391,
Secretary of State,,R,Natrona,Mary Ann Collins,Evansville School 4-1,75,
Secretary of State,,R,Natrona,Mary Ann Collins,Evansville School - Out 4-2,155,
Secretary of State,,R,Natrona,Mary Ann Collins,Hat Six Ranch 5-1,22,
Secretary of State,,R,Natrona,Mary Ann Collins,Midwest Town Hall 7-1,46,
Secretary of State,,R,Natrona,Mary Ann Collins,Edgerton Town Hall 7-2,29,
Secretary of State,,R,Natrona,Mary Ann Collins,Mills Community Center 8-1,146,
Secretary of State,,R,Natrona,Mary Ann Collins,Mountain View School 8-2,78,
Secretary of State,,R,Natrona,Mary Ann Collins,Wardwell Water & Sewer 8-3,110,
Secretary of State,,R,Natrona,Mary Ann Collins,Vista West Christian Church 8-4,206,
Secretary of State,,R,Natrona,Mary Ann Collins,Bar Nunn School 8-5,168,
Secretary of State,,R,Natrona,Mary Ann Collins,WY Game and Fish 9-1,270,
Secretary of State,,R,Natrona,Mary Ann Collins,Red Creek School 11-1,36,
Secretary of State,,R,Natrona,Mary Ann Collins,Alcova School 11-2,41,
Secretary of State,,R,Natrona,Mary Ann Collins,Fish Hatchery 11-3,72,
Secretary of State,,R,Natrona,Mary Ann Collins,Poison Spider School 11-4,29,
Secretary of State,,R,Natrona,Mary Ann Collins,St. Stephen's Church 12-2,88,
Secretary of State,,R,Natrona,Mary Ann Collins,Bressler Ranch 13-1,14,
Secretary of State,,R,Natrona,Mary Ann Collins,Powder River School 13-2,36,
Secretary of State,,R,Natrona,Mary Ann Collins,Upper Willow Creek School 14-1,12,
Secretary of State,,R,Natrona,Mary Ann Collins,,6719,TRUE
Secretary of State,,R,Natrona,Max Maxfield,Roosevelt School 1-1,36,
Secretary of State,,R,Natrona,Max Maxfield,Natrona County Library 1-2,34,
Secretary of State,,R,Natrona,Max Maxfield,Dean Morgan Junior High School 1-3,53,
Secretary of State,,R,Natrona,Max Maxfield,Casper College 1-4,47,
Secretary of State,,R,Natrona,Max Maxfield,Jefferson School 1-5,43,
Secretary of State,,R,Natrona,Max Maxfield,Grant School 1-6,89,
Secretary of State,,R,Natrona,Max Maxfield,Senior Citizens' Center 1-7,26,
Secretary of State,,R,Natrona,Max Maxfield,Seventh Day Adventist School 1-9,74,
Secretary of State,,R,Natrona,Max Maxfield,Crest Hill School 1-11,43,
Secretary of State,,R,Natrona,Max Maxfield,Willard School 1-12,26,
Secretary of State,,R,Natrona,Max Maxfield,Westwood School 2-1,73,
Secretary of State,,R,Natrona,Max Maxfield,McKinley School 2-2,50,
Secretary of State,,R,Natrona,Max Maxfield,CY Junior High School 2-3,52,
Secretary of State,,R,Natrona,Max Maxfield,Southridge School 2-4,35,
Secretary of State,,R,Natrona,Max Maxfield,Casper Shrine Club 2-6,93,
Secretary of State,,R,Natrona,Max Maxfield,Paradise Valley School 2-7,105,
Secretary of State,,R,Natrona,Max Maxfield,Oregon Trail School 2-8,59,
Secretary of State,,R,Natrona,Max Maxfield,Shepherd of the Valley Care Ctr. 2-9,57,
Secretary of State,,R,Natrona,Max Maxfield,Bethel Baptist Church 2-10,97,
Secretary of State,,R,Natrona,Max Maxfield,University Park School 3-2,58,
Secretary of State,,R,Natrona,Max Maxfield,Pineview School 3-3,65,
Secretary of State,,R,Natrona,Max Maxfield,Sagewood School 3-4,93,
Secretary of State,,R,Natrona,Max Maxfield,Kelly Walsh High School 3-5,79,
Secretary of State,,R,Natrona,Max Maxfield,Manor Heights School 3-6,103,
Secretary of State,,R,Natrona,Max Maxfield,First Assembly of God Church 3-8,74,
Secretary of State,,R,Natrona,Max Maxfield,Verda James School 3-9,56,
Secretary of State,,R,Natrona,Max Maxfield,Centennial Junior High School 3-10,117,
Secretary of State,,R,Natrona,Max Maxfield,Evansville School 4-1,44,
Secretary of State,,R,Natrona,Max Maxfield,Evansville School - Out 4-2,69,
Secretary of State,,R,Natrona,Max Maxfield,Hat Six Ranch 5-1,2,
Secretary of State,,R,Natrona,Max Maxfield,Midwest Town Hall 7-1,12,
Secretary of State,,R,Natrona,Max Maxfield,Edgerton Town Hall 7-2,11,
Secretary of State,,R,Natrona,Max Maxfield,Mills Community Center 8-1,60,
Secretary of State,,R,Natrona,Max Maxfield,Mountain View School 8-2,34,
Secretary of State,,R,Natrona,Max Maxfield,Wardwell Water & Sewer 8-3,32,
Secretary of State,,R,Natrona,Max Maxfield,Vista West Christian Church 8-4,63,
Secretary of State,,R,Natrona,Max Maxfield,Bar Nunn School 8-5,74,
Secretary of State,,R,Natrona,Max Maxfield,WY Game and Fish 9-1,74,
Secretary of State,,R,Natrona,Max Maxfield,Red Creek School 11-1,10,
Secretary of State,,R,Natrona,Max Maxfield,Alcova School 11-2,19,
Secretary of State,,R,Natrona,Max Maxfield,Fish Hatchery 11-3,27,
Secretary of State,,R,Natrona,Max Maxfield,Poison Spider School 11-4,10,
Secretary of State,,R,Natrona,Max Maxfield,St. Stephen's Church 12-2,18,
Secretary of State,,R,Natrona,Max Maxfield,Bressler Ranch 13-1,8,
Secretary of State,,R,Natrona,Max Maxfield,Powder River School 13-2,8,
Secretary of State,,R,Natrona,Max Maxfield,Upper Willow Creek School 14-1,2,
Secretary of State,,R,Natrona,Max Maxfield,,2314,
State Auditor,,R,Natrona,Bruce Brown,Roosevelt School 1-1,30,
State Auditor,,R,Natrona,Bruce Brown,Natrona County Library 1-2,44,
State Auditor,,R,Natrona,Bruce Brown,Dean Morgan Junior High School 1-3,94,
State Auditor,,R,Natrona,Bruce Brown,Casper College 1-4,74,
State Auditor,,R,Natrona,Bruce Brown,Jefferson School 1-5,65,
State Auditor,,R,Natrona,Bruce Brown,Grant School 1-6,100,
State Auditor,,R,Natrona,Bruce Brown,Senior Citizens' Center 1-7,32,
State Auditor,,R,Natrona,Bruce Brown,Seventh Day Adventist School 1-9,109,
State Auditor,,R,Natrona,Bruce Brown,Crest Hill School 1-11,111,
State Auditor,,R,Natrona,Bruce Brown,Willard School 1-12,33,
State Auditor,,R,Natrona,Bruce Brown,Westwood School 2-1,90,
State Auditor,,R,Natrona,Bruce Brown,McKinley School 2-2,63,
State Auditor,,R,Natrona,Bruce Brown,CY Junior High School 2-3,80,
State Auditor,,R,Natrona,Bruce Brown,Southridge School 2-4,72,
State Auditor,,R,Natrona,Bruce Brown,Casper Shrine Club 2-6,160,
State Auditor,,R,Natrona,Bruce Brown,Paradise Valley School 2-7,151,
State Auditor,,R,Natrona,Bruce Brown,Oregon Trail School 2-8,74,
State Auditor,,R,Natrona,Bruce Brown,Shepherd of the Valley Care Ctr. 2-9,71,
State Auditor,,R,Natrona,Bruce Brown,Bethel Baptist Church 2-10,171,
State Auditor,,R,Natrona,Bruce Brown,University Park School 3-2,64,
State Auditor,,R,Natrona,Bruce Brown,Pineview School 3-3,93,
State Auditor,,R,Natrona,Bruce Brown,Sagewood School 3-4,96,
State Auditor,,R,Natrona,Bruce Brown,Kelly Walsh High School 3-5,119,
State Auditor,,R,Natrona,Bruce Brown,Manor Heights School 3-6,186,
State Auditor,,R,Natrona,Bruce Brown,First Assembly of God Church 3-8,126,
State Auditor,,R,Natrona,Bruce Brown,Verda James School 3-9,67,
State Auditor,,R,Natrona,Bruce Brown,Centennial Junior High School 3-10,233,
State Auditor,,R,Natrona,Bruce Brown,Evansville School 4-1,39,
State Auditor,,R,Natrona,Bruce Brown,Evansville School - Out 4-2,85,
State Auditor,,R,Natrona,Bruce Brown,Hat Six Ranch 5-1,5,
State Auditor,,R,Natrona,Bruce Brown,Midwest Town Hall 7-1,14,
State Auditor,,R,Natrona,Bruce Brown,Edgerton Town Hall 7-2,13,
State Auditor,,R,Natrona,Bruce Brown,Mills Community Center 8-1,64,
State Auditor,,R,Natrona,Bruce Brown,Mountain View School 8-2,48,
State Auditor,,R,Natrona,Bruce Brown,Wardwell Water & Sewer 8-3,48,
State Auditor,,R,Natrona,Bruce Brown,Vista West Christian Church 8-4,90,
State Auditor,,R,Natrona,Bruce Brown,Bar Nunn School 8-5,76,
State Auditor,,R,Natrona,Bruce Brown,WY Game and Fish 9-1,104,
State Auditor,,R,Natrona,Bruce Brown,Red Creek School 11-1,11,
State Auditor,,R,Natrona,Bruce Brown,Alcova School 11-2,19,
