office,district,party,county,candidate,precinct,votes,winner
State Auditor,,D,Uinta,Bill Eikenberry,Lyman Town Hall 3-1,84,
State Auditor,,D,Uinta,Bill Eikenberry,Lyman Town Hall 3-2,39,
State Auditor,,D,Uinta,Bill Eikenberry,Ft. Bridger Elementary School 4-1,45,
State Auditor,,D,Uinta,Bill Eikenberry,Mountain View Town Hall 4-2,63,
State Auditor,,D,Uinta,Bill Eikenberry,Mtn. View School Admin. Bldg. 4-3,39,
State Auditor,,D,Uinta,Bill Eikenberry,,855,TRUE
State Treasurer,,D,Uinta,Ron Redo,Clark School/Evanston 1-1,197,
State Treasurer,,D,Uinta,Ron Redo,Evanston Middle School 1-2,168,
State Treasurer,,D,Uinta,Ron Redo,Evanston City Hall 1-3,127,
State Treasurer,,D,Uinta,Ron Redo,Evanston City Hall 1-4,35,
State Treasurer,,D,Uinta,Ron Redo,Evanston Library 2-1,40,
State Treasurer,,D,Uinta,Ron Redo,Bear River Town Hall 2-2,14,
State Treasurer,,D,Uinta,Ron Redo,Lyman Town Hall 3-1,81,
State Treasurer,,D,Uinta,Ron Redo,Lyman Town Hall 3-2,38,
State Treasurer,,D,Uinta,Ron Redo,Ft. Bridger Elementary School 4-1,42,
State Treasurer,,D,Uinta,Ron Redo,Mountain View Town Hall 4-2,61,
State Treasurer,,D,Uinta,Ron Redo,Mtn. View School Admin. Bldg. 4-3,38,
State Treasurer,,D,Uinta,Ron Redo,,841,TRUE
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Clark School/Evanston 1-1,203,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Evanston Middle School 1-2,177,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Evanston City Hall 1-3,135,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Evanston City Hall 1-4,33,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Evanston Library 2-1,41,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Bear River Town Hall 2-2,15,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Lyman Town Hall 3-1,83,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Lyman Town Hall 3-2,40,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Ft. Bridger Elementary School 4-1,44,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Mountain View Town Hall 4-2,63,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,Mtn. View School Admin. Bldg. 4-3,38,
Superintendent of Public Instruction,,D,Uinta,Michelle L. Hoffman,,872,TRUE
State Senate,15,D,Uinta,Ken Decaria,Clark School/Evanston 1-1,226,
State Senate,15,D,Uinta,Ken Decaria,Evanston Middle School 1-2,194,
State Senate,15,D,Uinta,Ken Decaria,Evanston City Hall 1-3,145,
State Senate,15,D,Uinta,Ken Decaria,Evanston City Hall 1-4,35,
State Senate,15,D,Uinta,Ken Decaria,Evanston Library 2-1,42,
State Senate,15,D,Uinta,Ken Decaria,Bear River Town Hall 2-2,17,
State Senate,15,D,Uinta,Ken Decaria,Mountain View Town Hall 4-2,68,
State Senate,15,D,Uinta,Ken Decaria,Mtn. View School Admin. Bldg. 4-3,42,
State Senate,15,D,Uinta,Ken Decaria,,769,TRUE
State House,49,D,Uinta,Saundra Meyer,Clark School/Evanston 1-1,226,
State House,49,D,Uinta,Saundra Meyer,Evanston Middle School 1-2,195,
State House,49,D,Uinta,Saundra Meyer,Evanston City Hall 1-4,34,
State House,49,D,Uinta,Saundra Meyer,Evanston Library 2-1,0,
State House,49,D,Uinta,Saundra Meyer,,455,TRUE
