office,district,party,county,candidate,precinct,votes,winner
U.S. Senate,,D,Natrona,Dale Groutage,,7594,
U.S. Senate,,R,Natrona,Craig Thomas,Roosevelt School 1-1,200,
U.S. Senate,,R,Natrona,Craig Thomas,Natrona County Library 1-2,264,
U.S. Senate,,R,Natrona,Craig Thomas,Dean Morgan Junior High School 1-3,476,
U.S. Senate,,R,Natrona,Craig Thomas,Casper College 1-4,464,
U.S. Senate,,R,Natrona,Craig Thomas,Jefferson School 1-5,320,
U.S. Senate,,R,Natrona,Craig Thomas,Grant School 1-6,577,
U.S. Senate,,R,Natrona,Craig Thomas,Senior Citizens' Center 1-7,230,
U.S. Senate,,R,Natrona,Craig Thomas,Seventh Day Adventist School 1-9,575,
U.S. Senate,,R,Natrona,Craig Thomas,Crest Hill School 1-11,470,
U.S. Senate,,R,Natrona,Craig Thomas,Willard School 1-12,176,
U.S. Senate,,R,Natrona,Craig Thomas,Westwood School 2-1,445,
U.S. Senate,,R,Natrona,Craig Thomas,McKinley School 2-2,348,
U.S. Senate,,R,Natrona,Craig Thomas,CY Junior High School 2-3,384,
U.S. Senate,,R,Natrona,Craig Thomas,Southridge School 2-4,359,
U.S. Senate,,R,Natrona,Craig Thomas,Casper Shrine Club 2-6,725,
U.S. Senate,,R,Natrona,Craig Thomas,Paradise Valley School 2-7,834,
U.S. Senate,,R,Natrona,Craig Thomas,Oregon Trail School 2-8,533,
U.S. Senate,,R,Natrona,Craig Thomas,Shepherd of the Valley Care Ctr. 2-9,393,
U.S. Senate,,R,Natrona,Craig Thomas,Bethel Baptist Church 2-10,768,
U.S. Senate,,R,Natrona,Craig Thomas,University Park School 3-2,435,
U.S. Senate,,R,Natrona,Craig Thomas,Pineview School 3-3,515,
U.S. Senate,,R,Natrona,Craig Thomas,Sagewood School 3-4,694,
U.S. Senate,,R,Natrona,Craig Thomas,Kelly Walsh High School 3-5,555,
U.S. Senate,,R,Natrona,Craig Thomas,Manor Heights School 3-6,718,
U.S. Senate,,R,Natrona,Craig Thomas,First Assembly of God Church 3-8,581,
U.S. Senate,,R,Natrona,Craig Thomas,Verda James School 3-9,390,
U.S. Senate,,R,Natrona,Craig Thomas,Centennial Junior High School 3-10,943,
U.S. Senate,,R,Natrona,Craig Thomas,Evansville School 4-1,330,
U.S. Senate,,R,Natrona,Craig Thomas,Evansville School - Out 4-2,504,
U.S. Senate,,R,Natrona,Craig Thomas,Hat Six Ranch 5-1,47,
U.S. Senate,,R,Natrona,Craig Thomas,Midwest Town Hall 7-1,103,
U.S. Senate,,R,Natrona,Craig Thomas,Edgerton Town Hall 7-2,76,
U.S. Senate,,R,Natrona,Craig Thomas,Mills Community Center 8-1,460,
U.S. Senate,,R,Natrona,Craig Thomas,Mountain View School 8-2,225,
U.S. Senate,,R,Natrona,Craig Thomas,Wardwell Water & Sewer 8-3,312,
U.S. Senate,,R,Natrona,Craig Thomas,Vista West Christian Church 8-4,573,
U.S. Senate,,R,Natrona,Craig Thomas,Bar Nunn School 8-5,414,
U.S. Senate,,R,Natrona,Craig Thomas,WY Game and Fish 9-1,721,
U.S. Senate,,R,Natrona,Craig Thomas,Red Creek School 11-1,84,
U.S. Senate,,R,Natrona,Craig Thomas,Alcova School 11-2,90,
U.S. Senate,,R,Natrona,Craig Thomas,Fish Hatchery 11-3,164,
U.S. Senate,,R,Natrona,Craig Thomas,Poison Spider School 11-4,59,
U.S. Senate,,R,Natrona,Craig Thomas,St. Stephen's Church 12-2,234,
U.S. Senate,,R,Natrona,Craig Thomas,Bressler Ranch 13-1,51,
U.S. Senate,,R,Natrona,Craig Thomas,Powder River School 13-2,50,
U.S. Senate,,R,Natrona,Craig Thomas,Upper Willow Creek School 14-1,19,
U.S. Senate,,R,Natrona,Craig Thomas,,17888,TRUE
U.S. House,1,D,Natrona,Gary Trauner,Roosevelt School 1-1,330,
U.S. House,1,D,Natrona,Gary Trauner,Natrona County Library 1-2,310,
U.S. House,1,D,Natrona,Gary Trauner,Dean Morgan Junior High School 1-3,455,
U.S. House,1,D,Natrona,Gary Trauner,Casper College 1-4,408,
U.S. House,1,D,Natrona,Gary Trauner,Jefferson School 1-5,328,
U.S. House,1,D,Natrona,Gary Trauner,Grant School 1-6,539,
U.S. House,1,D,Natrona,Gary Trauner,Senior Citizens' Center 1-7,263,
U.S. House,1,D,Natrona,Gary Trauner,Seventh Day Adventist School 1-9,370,
U.S. House,1,D,Natrona,Gary Trauner,Crest Hill School 1-11,304,
U.S. House,1,D,Natrona,Gary Trauner,Willard School 1-12,169,
U.S. House,1,D,Natrona,Gary Trauner,Westwood School 2-1,469,
U.S. House,1,D,Natrona,Gary Trauner,McKinley School 2-2,377,
U.S. House,1,D,Natrona,Gary Trauner,CY Junior High School 2-3,328,
U.S. House,1,D,Natrona,Gary Trauner,Southridge School 2-4,338,
U.S. House,1,D,Natrona,Gary Trauner,Casper Shrine Club 2-6,472,
U.S. House,1,D,Natrona,Gary Trauner,Paradise Valley School 2-7,562,
U.S. House,1,D,Natrona,Gary Trauner,Oregon Trail School 2-8,366,
U.S. House,1,D,Natrona,Gary Trauner,Shepherd of the Valley Care Ctr. 2-9,311,
U.S. House,1,D,Natrona,Gary Trauner,Bethel Baptist Church 2-10,482,
U.S. House,1,D,Natrona,Gary Trauner,University Park School 3-2,470,
U.S. House,1,D,Natrona,Gary Trauner,Pineview School 3-3,473,
U.S. House,1,D,Natrona,Gary Trauner,Sagewood School 3-4,527,
U.S. House,1,D,Natrona,Gary Trauner,Kelly Walsh High School 3-5,452,
U.S. House,1,D,Natrona,Gary Trauner,Manor Heights School 3-6,449,
U.S. House,1,D,Natrona,Gary Trauner,First Assembly of God Church 3-8,546,
U.S. House,1,D,Natrona,Gary Trauner,Verda James School 3-9,325,
U.S. House,1,D,Natrona,Gary Trauner,Centennial Junior High School 3-10,548,
U.S. House,1,D,Natrona,Gary Trauner,Evansville School 4-1,265,
U.S. House,1,D,Natrona,Gary Trauner,Evansville School - Out 4-2,287,
U.S. House,1,D,Natrona,Gary Trauner,Hat Six Ranch 5-1,29,
U.S. House,1,D,Natrona,Gary Trauner,Midwest Town Hall 7-1,60,
U.S. House,1,D,Natrona,Gary Trauner,Edgerton Town Hall 7-2,41,
U.S. House,1,D,Natrona,Gary Trauner,Mills Community Center 8-1,428,
U.S. House,1,D,Natrona,Gary Trauner,Mountain View School 8-2,198,
U.S. House,1,D,Natrona,Gary Trauner,Wardwell Water & Sewer 8-3,178,
U.S. House,1,D,Natrona,Gary Trauner,Vista West Christian Church 8-4,364,
U.S. House,1,D,Natrona,Gary Trauner,Bar Nunn School 8-5,256,
U.S. House,1,D,Natrona,Gary Trauner,WY Game and Fish 9-1,417,
U.S. House,1,D,Natrona,Gary Trauner,Red Creek School 11-1,32,
U.S. House,1,D,Natrona,Gary Trauner,Alcova School 11-2,31,
U.S. House,1,D,Natrona,Gary Trauner,Fish Hatchery 11-3,88,
U.S. House,1,D,Natrona,Gary Trauner,Poison Spider School 11-4,26,
U.S. House,1,D,Natrona,Gary Trauner,St. Stephen's Church 12-2,149,
U.S. House,1,D,Natrona,Gary Trauner,Bressler Ranch 13-1,18,
U.S. House,1,D,Natrona,Gary Trauner,Powder River School 13-2,10,
U.S. House,1,D,Natrona,Gary Trauner,Upper Willow Creek School 14-1,0,
U.S. House,1,D,Natrona,Gary Trauner,,13848,
U.S. House,1,L,Natrona,Thomas R. Rankin,Roosevelt School 1-1,32,
U.S. House,1,L,Natrona,Thomas R. Rankin,Natrona County Library 1-2,16,
U.S. House,1,L,Natrona,Thomas R. Rankin,Dean Morgan Junior High School 1-3,18,
U.S. House,1,L,Natrona,Thomas R. Rankin,Casper College 1-4,19,
U.S. House,1,L,Natrona,Thomas R. Rankin,Jefferson School 1-5,15,
U.S. House,1,L,Natrona,Thomas R. Rankin,Grant School 1-6,25,
U.S. House,1,L,Natrona,Thomas R. Rankin,Senior Citizens' Center 1-7,14,
U.S. House,1,L,Natrona,Thomas R. Rankin,Seventh Day Adventist School 1-9,12,
U.S. House,1,L,Natrona,Thomas R. Rankin,Crest Hill School 1-11,11,
U.S. House,1,L,Natrona,Thomas R. Rankin,Willard School 1-12,18,
U.S. House,1,L,Natrona,Thomas R. Rankin,Westwood School 2-1,23,
U.S. House,1,L,Natrona,Thomas R. Rankin,McKinley School 2-2,14,
U.S. House,1,L,Natrona,Thomas R. Rankin,CY Junior High School 2-3,19,
U.S. House,1,L,Natrona,Thomas R. Rankin,Southridge School 2-4,8,
U.S. House,1,L,Natrona,Thomas R. Rankin,Casper Shrine Club 2-6,18,
U.S. House,1,L,Natrona,Thomas R. Rankin,Paradise Valley School 2-7,24,
U.S. House,1,L,Natrona,Thomas R. Rankin,Oregon Trail School 2-8,29,
U.S. House,1,L,Natrona,Thomas R. Rankin,Shepherd of the Valley Care Ctr. 2-9,14,
U.S. House,1,L,Natrona,Thomas R. Rankin,Bethel Baptist Church 2-10,22,
U.S. House,1,L,Natrona,Thomas R. Rankin,University Park School 3-2,26,
U.S. House,1,L,Natrona,Thomas R. Rankin,Pineview School 3-3,26,
U.S. House,1,L,Natrona,Thomas R. Rankin,Sagewood School 3-4,22,
U.S. House,1,L,Natrona,Thomas R. Rankin,Kelly Walsh High School 3-5,8,
U.S. House,1,L,Natrona,Thomas R. Rankin,Manor Heights School 3-6,15,
U.S. House,1,L,Natrona,Thomas R. Rankin,First Assembly of God Church 3-8,33,
U.S. House,1,L,Natrona,Thomas R. Rankin,Verda James School 3-9,25,
U.S. House,1,L,Natrona,Thomas R. Rankin,Centennial Junior High School 3-10,19,
U.S. House,1,L,Natrona,Thomas R. Rankin,Evansville School 4-1,23,
U.S. House,1,L,Natrona,Thomas R. Rankin,Evansville School - Out 4-2,27,
U.S. House,1,L,Natrona,Thomas R. Rankin,Hat Six Ranch 5-1,0,
U.S. House,1,L,Natrona,Thomas R. Rankin,Midwest Town Hall 7-1,5,
U.S. House,1,L,Natrona,Thomas R. Rankin,Edgerton Town Hall 7-2,3,
U.S. House,1,L,Natrona,Thomas R. Rankin,Mills Community Center 8-1,37,
U.S. House,1,L,Natrona,Thomas R. Rankin,Mountain View School 8-2,21,
U.S. House,1,L,Natrona,Thomas R. Rankin,Wardwell Water & Sewer 8-3,25,
U.S. House,1,L,Natrona,Thomas R. Rankin,Vista West Christian Church 8-4,26,
U.S. House,1,L,Natrona,Thomas R. Rankin,Bar Nunn School 8-5,28,
U.S. House,1,L,Natrona,Thomas R. Rankin,WY Game and Fish 9-1,21,
U.S. House,1,L,Natrona,Thomas R. Rankin,Red Creek School 11-1,6,
U.S. House,1,L,Natrona,Thomas R. Rankin,Alcova School 11-2,7,
U.S. House,1,L,Natrona,Thomas R. Rankin,Fish Hatchery 11-3,10,
U.S. House,1,L,Natrona,Thomas R. Rankin,Poison Spider School 11-4,4,
U.S. House,1,L,Natrona,Thomas R. Rankin,St. Stephen's Church 12-2,8,
U.S. House,1,L,Natrona,Thomas R. Rankin,Bressler Ranch 13-1,2,
U.S. House,1,L,Natrona,Thomas R. Rankin,Powder River School 13-2,3,
U.S. House,1,L,Natrona,Thomas R. Rankin,Upper Willow Creek School 14-1,2,
U.S. House,1,L,Natrona,Thomas R. Rankin,,783,
U.S. House,1,R,Natrona,Barbara Cubin,Roosevelt School 1-1,98,
U.S. House,1,R,Natrona,Barbara Cubin,Natrona County Library 1-2,140,
U.S. House,1,R,Natrona,Barbara Cubin,Dean Morgan Junior High School 1-3,262,
U.S. House,1,R,Natrona,Barbara Cubin,Casper College 1-4,268,
U.S. House,1,R,Natrona,Barbara Cubin,Jefferson School 1-5,173,
U.S. House,1,R,Natrona,Barbara Cubin,Grant School 1-6,306,
U.S. House,1,R,Natrona,Barbara Cubin,Senior Citizens' Center 1-7,129,
U.S. House,1,R,Natrona,Barbara Cubin,Seventh Day Adventist School 1-9,355,
U.S. House,1,R,Natrona,Barbara Cubin,Crest Hill School 1-11,290,
U.S. House,1,R,Natrona,Barbara Cubin,Willard School 1-12,95,
U.S. House,1,R,Natrona,Barbara Cubin,Westwood School 2-1,236,
U.S. House,1,R,Natrona,Barbara Cubin,McKinley School 2-2,194,
U.S. House,1,R,Natrona,Barbara Cubin,CY Junior High School 2-3,219,
U.S. House,1,R,Natrona,Barbara Cubin,Southridge School 2-4,210,
U.S. House,1,R,Natrona,Barbara Cubin,Casper Shrine Club 2-6,464,
U.S. House,1,R,Natrona,Barbara Cubin,Paradise Valley School 2-7,525,
U.S. House,1,R,Natrona,Barbara Cubin,Oregon Trail School 2-8,322,
U.S. House,1,R,Natrona,Barbara Cubin,Shepherd of the Valley Care Ctr. 2-9,245,
U.S. House,1,R,Natrona,Barbara Cubin,Bethel Baptist Church 2-10,495,
U.S. House,1,R,Natrona,Barbara Cubin,University Park School 3-2,222,
U.S. House,1,R,Natrona,Barbara Cubin,Pineview School 3-3,293,
U.S. House,1,R,Natrona,Barbara Cubin,Sagewood School 3-4,422,
U.S. House,1,R,Natrona,Barbara Cubin,Kelly Walsh High School 3-5,307,
U.S. House,1,R,Natrona,Barbara Cubin,Manor Heights School 3-6,459,
U.S. House,1,R,Natrona,Barbara Cubin,First Assembly of God Church 3-8,305,
U.S. House,1,R,Natrona,Barbara Cubin,Verda James School 3-9,195,
U.S. House,1,R,Natrona,Barbara Cubin,Centennial Junior High School 3-10,601,
U.S. House,1,R,Natrona,Barbara Cubin,Evansville School 4-1,197,
U.S. House,1,R,Natrona,Barbara Cubin,Evansville School - Out 4-2,319,
U.S. House,1,R,Natrona,Barbara Cubin,Hat Six Ranch 5-1,25,
U.S. House,1,R,Natrona,Barbara Cubin,Midwest Town Hall 7-1,67,
U.S. House,1,R,Natrona,Barbara Cubin,Edgerton Town Hall 7-2,52,
U.S. House,1,R,Natrona,Barbara Cubin,Mills Community Center 8-1,267,
U.S. House,1,R,Natrona,Barbara Cubin,Mountain View School 8-2,144,
U.S. House,1,R,Natrona,Barbara Cubin,Wardwell Water & Sewer 8-3,214,
U.S. House,1,R,Natrona,Barbara Cubin,Vista West Christian Church 8-4,376,
U.S. House,1,R,Natrona,Barbara Cubin,Bar Nunn School 8-5,258,
U.S. House,1,R,Natrona,Barbara Cubin,WY Game and Fish 9-1,478,
U.S. House,1,R,Natrona,Barbara Cubin,Red Creek School 11-1,59,
U.S. House,1,R,Natrona,Barbara Cubin,Alcova School 11-2,76,
U.S. House,1,R,Natrona,Barbara Cubin,Fish Hatchery 11-3,118,
U.S. House,1,R,Natrona,Barbara Cubin,Poison Spider School 11-4,49,
U.S. House,1,R,Natrona,Barbara Cubin,St. Stephen's Church 12-2,163,
U.S. House,1,R,Natrona,Barbara Cubin,Bressler Ranch 13-1,39,
U.S. House,1,R,Natrona,Barbara Cubin,Powder River School 13-2,45,
U.S. House,1,R,Natrona,Barbara Cubin,Upper Willow Creek School 14-1,17,
U.S. House,1,R,Natrona,Barbara Cubin,,10793,TRUE
Governor,,D,Natrona,Dave Freudenthal,Roosevelt School 1-1,374,
Governor,,D,Natrona,Dave Freudenthal,Natrona County Library 1-2,348,
Governor,,D,Natrona,Dave Freudenthal,Dean Morgan Junior High School 1-3,562,
Governor,,D,Natrona,Dave Freudenthal,Casper College 1-4,541,
Governor,,D,Natrona,Dave Freudenthal,Jefferson School 1-5,408,
Governor,,D,Natrona,Dave Freudenthal,Grant School 1-6,667,
Governor,,D,Natrona,Dave Freudenthal,Senior Citizens' Center 1-7,318,
Governor,,D,Natrona,Dave Freudenthal,Seventh Day Adventist School 1-9,537,
Governor,,D,Natrona,Dave Freudenthal,Crest Hill School 1-11,423,
Governor,,D,Natrona,Dave Freudenthal,Willard School 1-12,210,
Governor,,D,Natrona,Dave Freudenthal,Westwood School 2-1,559,
Governor,,D,Natrona,Dave Freudenthal,McKinley School 2-2,462,
Governor,,D,Natrona,Dave Freudenthal,CY Junior High School 2-3,400,
Governor,,D,Natrona,Dave Freudenthal,Southridge School 2-4,426,
Governor,,D,Natrona,Dave Freudenthal,Casper Shrine Club 2-6,683,
Governor,,D,Natrona,Dave Freudenthal,Paradise Valley School 2-7,796,
Governor,,D,Natrona,Dave Freudenthal,Oregon Trail School 2-8,526,
Governor,,D,Natrona,Dave Freudenthal,Shepherd of the Valley Care Ctr. 2-9,415,
Governor,,D,Natrona,Dave Freudenthal,Bethel Baptist Church 2-10,690,
Governor,,D,Natrona,Dave Freudenthal,University Park School 3-2,567,
Governor,,D,Natrona,Dave Freudenthal,Pineview School 3-3,627,
Governor,,D,Natrona,Dave Freudenthal,Sagewood School 3-4,731,
Governor,,D,Natrona,Dave Freudenthal,Kelly Walsh High School 3-5,588,
Governor,,D,Natrona,Dave Freudenthal,Manor Heights School 3-6,690,
Governor,,D,Natrona,Dave Freudenthal,First Assembly of God Church 3-8,703,
Governor,,D,Natrona,Dave Freudenthal,Verda James School 3-9,416,
Governor,,D,Natrona,Dave Freudenthal,Centennial Junior High School 3-10,823,
Governor,,D,Natrona,Dave Freudenthal,Evansville School 4-1,380,
Governor,,D,Natrona,Dave Freudenthal,Evansville School - Out 4-2,452,
Governor,,D,Natrona,Dave Freudenthal,Hat Six Ranch 5-1,40,
Governor,,D,Natrona,Dave Freudenthal,Midwest Town Hall 7-1,93,
Governor,,D,Natrona,Dave Freudenthal,Edgerton Town Hall 7-2,72,
Governor,,D,Natrona,Dave Freudenthal,Mills Community Center 8-1,571,
Governor,,D,Natrona,Dave Freudenthal,Mountain View School 8-2,271,
Governor,,D,Natrona,Dave Freudenthal,Wardwell Water & Sewer 8-3,301,
Governor,,D,Natrona,Dave Freudenthal,Vista West Christian Church 8-4,562,
Governor,,D,Natrona,Dave Freudenthal,Bar Nunn School 8-5,382,
Governor,,D,Natrona,Dave Freudenthal,WY Game and Fish 9-1,626,
Governor,,D,Natrona,Dave Freudenthal,Red Creek School 11-1,62,
Governor,,D,Natrona,Dave Freudenthal,Alcova School 11-2,75,
Governor,,D,Natrona,Dave Freudenthal,Fish Hatchery 11-3,159,
Governor,,D,Natrona,Dave Freudenthal,Poison Spider School 11-4,44,
Governor,,D,Natrona,Dave Freudenthal,St. Stephen's Church 12-2,221,
Governor,,D,Natrona,Dave Freudenthal,Bressler Ranch 13-1,41,
Governor,,D,Natrona,Dave Freudenthal,Powder River School 13-2,42,
Governor,,D,Natrona,Dave Freudenthal,Upper Willow Creek School 14-1,10,
Governor,,D,Natrona,Dave Freudenthal,,18894,TRUE
Governor,,R,Natrona,Ray Hunkins,Roosevelt School 1-1,87,
Governor,,R,Natrona,Ray Hunkins,Natrona County Library 1-2,117,
Governor,,R,Natrona,Ray Hunkins,Dean Morgan Junior High School 1-3,173,
Governor,,R,Natrona,Ray Hunkins,Casper College 1-4,157,
Governor,,R,Natrona,Ray Hunkins,Jefferson School 1-5,107,
Governor,,R,Natrona,Ray Hunkins,Grant School 1-6,216,
Governor,,R,Natrona,Ray Hunkins,Senior Citizens' Center 1-7,88,
Governor,,R,Natrona,Ray Hunkins,Seventh Day Adventist School 1-9,200,
Governor,,R,Natrona,Ray Hunkins,Crest Hill School 1-11,183,
Governor,,R,Natrona,Ray Hunkins,Willard School 1-12,70,
Governor,,R,Natrona,Ray Hunkins,Westwood School 2-1,174,
Governor,,R,Natrona,Ray Hunkins,McKinley School 2-2,132,
Governor,,R,Natrona,Ray Hunkins,CY Junior High School 2-3,168,
Governor,,R,Natrona,Ray Hunkins,Southridge School 2-4,133,
Governor,,R,Natrona,Ray Hunkins,Casper Shrine Club 2-6,273,
Governor,,R,Natrona,Ray Hunkins,Paradise Valley School 2-7,319,
Governor,,R,Natrona,Ray Hunkins,Oregon Trail School 2-8,201,
Governor,,R,Natrona,Ray Hunkins,Shepherd of the Valley Care Ctr. 2-9,151,
Governor,,R,Natrona,Ray Hunkins,Bethel Baptist Church 2-10,320,
Governor,,R,Natrona,Ray Hunkins,University Park School 3-2,153,
Governor,,R,Natrona,Ray Hunkins,Pineview School 3-3,174,
Governor,,R,Natrona,Ray Hunkins,Sagewood School 3-4,244,
Governor,,R,Natrona,Ray Hunkins,Kelly Walsh High School 3-5,184,
Governor,,R,Natrona,Ray Hunkins,Manor Heights School 3-6,239,
Governor,,R,Natrona,Ray Hunkins,First Assembly of God Church 3-8,183,
Governor,,R,Natrona,Ray Hunkins,Verda James School 3-9,133,
Governor,,R,Natrona,Ray Hunkins,Centennial Junior High School 3-10,359,
Governor,,R,Natrona,Ray Hunkins,Evansville School 4-1,108,
Governor,,R,Natrona,Ray Hunkins,Evansville School - Out 4-2,187,
Governor,,R,Natrona,Ray Hunkins,Hat Six Ranch 5-1,17,
Governor,,R,Natrona,Ray Hunkins,Midwest Town Hall 7-1,38,
Governor,,R,Natrona,Ray Hunkins,Edgerton Town Hall 7-2,23,
Governor,,R,Natrona,Ray Hunkins,Mills Community Center 8-1,162,
Governor,,R,Natrona,Ray Hunkins,Mountain View School 8-2,96,
Governor,,R,Natrona,Ray Hunkins,Wardwell Water & Sewer 8-3,122,
Governor,,R,Natrona,Ray Hunkins,Vista West Christian Church 8-4,204,
Governor,,R,Natrona,Ray Hunkins,Bar Nunn School 8-5,161,
Governor,,R,Natrona,Ray Hunkins,WY Game and Fish 9-1,303,
Governor,,R,Natrona,Ray Hunkins,Red Creek School 11-1,34,
Governor,,R,Natrona,Ray Hunkins,Alcova School 11-2,39,
Governor,,R,Natrona,Ray Hunkins,Fish Hatchery 11-3,59,
Governor,,R,Natrona,Ray Hunkins,Poison Spider School 11-4,34,
Governor,,R,Natrona,Ray Hunkins,St. Stephen's Church 12-2,99,
Governor,,R,Natrona,Ray Hunkins,Bressler Ranch 13-1,18,
Governor,,R,Natrona,Ray Hunkins,Powder River School 13-2,15,
Governor,,R,Natrona,Ray Hunkins,Upper Willow Creek School 14-1,10,
Governor,,R,Natrona,Ray Hunkins,,6667,
Secretary of State,,L,Natrona,Dennis Brossman,Roosevelt School 1-1,173,
Secretary of State,,L,Natrona,Dennis Brossman,Natrona County Library 1-2,109,
Secretary of State,,L,Natrona,Dennis Brossman,Dean Morgan Junior High School 1-3,133,
Secretary of State,,L,Natrona,Dennis Brossman,Casper College 1-4,124,
Secretary of State,,L,Natrona,Dennis Brossman,Jefferson School 1-5,93,
Secretary of State,,L,Natrona,Dennis Brossman,Grant School 1-6,157,
Secretary of State,,L,Natrona,Dennis Brossman,Senior Citizens' Center 1-7,95,
Secretary of State,,L,Natrona,Dennis Brossman,Seventh Day Adventist School 1-9,79,
Secretary of State,,L,Natrona,Dennis Brossman,Crest Hill School 1-11,67,
Secretary of State,,L,Natrona,Dennis Brossman,Willard School 1-12,66,
Secretary of State,,L,Natrona,Dennis Brossman,Westwood School 2-1,137,
Secretary of State,,L,Natrona,Dennis Brossman,McKinley School 2-2,128,
Secretary of State,,L,Natrona,Dennis Brossman,CY Junior High School 2-3,108,
Secretary of State,,L,Natrona,Dennis Brossman,Southridge School 2-4,95,
Secretary of State,,L,Natrona,Dennis Brossman,Casper Shrine Club 2-6,101,
Secretary of State,,L,Natrona,Dennis Brossman,Paradise Valley School 2-7,169,
Secretary of State,,L,Natrona,Dennis Brossman,Oregon Trail School 2-8,114,
Secretary of State,,L,Natrona,Dennis Brossman,Shepherd of the Valley Care Ctr. 2-9,94,
Secretary of State,,L,Natrona,Dennis Brossman,Bethel Baptist Church 2-10,111,
Secretary of State,,L,Natrona,Dennis Brossman,University Park School 3-2,164,
Secretary of State,,L,Natrona,Dennis Brossman,Pineview School 3-3,133,
Secretary of State,,L,Natrona,Dennis Brossman,Sagewood School 3-4,150,
Secretary of State,,L,Natrona,Dennis Brossman,Kelly Walsh High School 3-5,98,
Secretary of State,,L,Natrona,Dennis Brossman,Manor Heights School 3-6,86,
Secretary of State,,L,Natrona,Dennis Brossman,First Assembly of God Church 3-8,182,
Secretary of State,,L,Natrona,Dennis Brossman,Verda James School 3-9,88,
Secretary of State,,L,Natrona,Dennis Brossman,Centennial Junior High School 3-10,124,
Secretary of State,,L,Natrona,Dennis Brossman,Evansville School 4-1,109,
Secretary of State,,L,Natrona,Dennis Brossman,Evansville School - Out 4-2,91,
Secretary of State,,L,Natrona,Dennis Brossman,Hat Six Ranch 5-1,4,
