office,district,party,county,candidate,precinct,votes,winner
State Treasurer,,R,Washakie,Joe Meyer,Fairgrounds Worland 5-5,787,
State Treasurer,,R,Washakie,Joe Meyer,,2691,TRUE
Superintendent of Public Instruction,,D,Washakie,Michelle L. Hoffman,Ten Sleep Senior Center 3-1,122,
Superintendent of Public Instruction,,D,Washakie,Michelle L. Hoffman,Methodist RER Building/Worland 5-1,238,
Superintendent of Public Instruction,,D,Washakie,Michelle L. Hoffman,Worland High School 5-2,289,
Superintendent of Public Instruction,,D,Washakie,Michelle L. Hoffman,Worland Community Center Complex 5-3,170,
Superintendent of Public Instruction,,D,Washakie,Michelle L. Hoffman,Fairgrounds Worland 5-5,274,
Superintendent of Public Instruction,,D,Washakie,Michelle L. Hoffman,,1093,
Superintendent of Public Instruction,,R,Washakie,Jim McBride,Ten Sleep Senior Center 3-1,274,
Superintendent of Public Instruction,,R,Washakie,Jim McBride,Methodist RER Building/Worland 5-1,496,
Superintendent of Public Instruction,,R,Washakie,Jim McBride,Worland High School 5-2,506,
Superintendent of Public Instruction,,R,Washakie,Jim McBride,Worland Community Center Complex 5-3,296,
Superintendent of Public Instruction,,R,Washakie,Jim McBride,Fairgrounds Worland 5-5,663,
Superintendent of Public Instruction,,R,Washakie,Jim McBride,,2235,TRUE
State House,27,D,Washakie,Debbie Healy Hammons,Ten Sleep Senior Center 3-1,318,
State House,27,D,Washakie,Debbie Healy Hammons,Methodist RER Building/Worland 5-1,664,
State House,27,D,Washakie,Debbie Healy Hammons,Worland High School 5-2,732,
State House,27,D,Washakie,Debbie Healy Hammons,Worland Community Center Complex 5-3,413,
State House,27,D,Washakie,Debbie Healy Hammons,Fairgrounds Worland 5-5,821,
State House,27,D,Washakie,Debbie Healy Hammons,,2948,TRUE
