office,district,party,county,candidate,precinct,votes,winner
U.S. Senate,,R,Sweetwater,Craig Thomas,RS County Events Complex 7-1,299,
U.S. Senate,,R,Sweetwater,Craig Thomas,RS County Events Complex 7-2,233,
U.S. Senate,,R,Sweetwater,Craig Thomas,K-Motive Bldg./Jamestown 9-1,90,
U.S. Senate,,R,Sweetwater,Craig Thomas,K-Motive Bldg./Jamestown 9-2,35,
U.S. Senate,,R,Sweetwater,Craig Thomas,GR Sweetwater County Courthouse 10-1,270,
U.S. Senate,,R,Sweetwater,Craig Thomas,GR Lincoln Middle School 10-2,136,
U.S. Senate,,R,Sweetwater,Craig Thomas,GR Lincoln Middle School 10-3,330,
U.S. Senate,,R,Sweetwater,Craig Thomas,Green River Rec. Center 10-4,1017,
U.S. Senate,,R,Sweetwater,Craig Thomas,GR Mansface Church 10-5,621,
U.S. Senate,,R,Sweetwater,Craig Thomas,GR Truman School 10-6,339,
U.S. Senate,,R,Sweetwater,Craig Thomas,Reliance Fire Station 12-1,107,
U.S. Senate,,R,Sweetwater,Craig Thomas,Fon Slagowski's Residence/Washam 13-1,22,
U.S. Senate,,R,Sweetwater,Craig Thomas,Superior Admin. Bldg. 19-1,72,
U.S. Senate,,R,Sweetwater,Craig Thomas,Farson Community Hall 20-1,245,
U.S. Senate,,R,Sweetwater,Craig Thomas,Point of Rocks 21-1,24,
U.S. Senate,,R,Sweetwater,Craig Thomas,Wamsutter Town Hall 23-1,95,
U.S. Senate,,R,Sweetwater,Craig Thomas,McKinnon School 24-1,50,
U.S. Senate,,R,Sweetwater,Craig Thomas,Bairoil Town Hall 25-1,38,
U.S. Senate,,R,Sweetwater,Craig Thomas,,8004,TRUE
U.S. House,1,D,Sweetwater,Gary Trauner,Granger Town Hall 1-1,14,
U.S. House,1,D,Sweetwater,Gary Trauner,RS Lincoln Outreach Center 3-1,144,
U.S. House,1,D,Sweetwater,Gary Trauner,RS 1st United Methodist Church 3-2,422,
U.S. House,1,D,Sweetwater,Gary Trauner,RS 1st United Methodist Church 3-3,181,
U.S. House,1,D,Sweetwater,Gary Trauner,RS Catholic Parish Center 3-4,76,
U.S. House,1,D,Sweetwater,Gary Trauner,RS County Office Building 3-5,172,
U.S. House,1,D,Sweetwater,Gary Trauner,RS South Side Parish Center 4-1,251,
U.S. House,1,D,Sweetwater,Gary Trauner,RS White Mountain Library 4-2,94,
U.S. House,1,D,Sweetwater,Gary Trauner,RS Sweetwater County Garage 4-3,127,
U.S. House,1,D,Sweetwater,Gary Trauner,RS 1st Congregational Church 4-4,402,
U.S. House,1,D,Sweetwater,Gary Trauner,RS Fire Station #1 5-1,108,
U.S. House,1,D,Sweetwater,Gary Trauner,Western WY Comm. College 5-2,327,
U.S. House,1,D,Sweetwater,Gary Trauner,RS School Admin. Bldg. 5-3,476,
U.S. House,1,D,Sweetwater,Gary Trauner,RS White Mountain Library 5-5,161,
U.S. House,1,D,Sweetwater,Gary Trauner,Rock Springs Civic Center 6-1,281,
U.S. House,1,D,Sweetwater,Gary Trauner,RS County Events Complex 6-2,224,
U.S. House,1,D,Sweetwater,Gary Trauner,Western WY Comm. College 6-3,168,
U.S. House,1,D,Sweetwater,Gary Trauner,RS County Events Complex 6-4,23,
U.S. House,1,D,Sweetwater,Gary Trauner,RS County Events Complex 7-1,163,
U.S. House,1,D,Sweetwater,Gary Trauner,RS County Events Complex 7-2,140,
U.S. House,1,D,Sweetwater,Gary Trauner,K-Motive Bldg./Jamestown 9-1,84,
U.S. House,1,D,Sweetwater,Gary Trauner,K-Motive Bldg./Jamestown 9-2,17,
U.S. House,1,D,Sweetwater,Gary Trauner,GR Sweetwater County Courthouse 10-1,348,
U.S. House,1,D,Sweetwater,Gary Trauner,GR Lincoln Middle School 10-2,169,
U.S. House,1,D,Sweetwater,Gary Trauner,GR Lincoln Middle School 10-3,290,
U.S. House,1,D,Sweetwater,Gary Trauner,Green River Rec. Center 10-4,720,
U.S. House,1,D,Sweetwater,Gary Trauner,GR Mansface Church 10-5,503,
U.S. House,1,D,Sweetwater,Gary Trauner,GR Truman School 10-6,298,
U.S. House,1,D,Sweetwater,Gary Trauner,Reliance Fire Station 12-1,83,
U.S. House,1,D,Sweetwater,Gary Trauner,Fon Slagowski's Residence/Washam 13-1,10,
U.S. House,1,D,Sweetwater,Gary Trauner,Superior Admin. Bldg. 19-1,46,
U.S. House,1,D,Sweetwater,Gary Trauner,Farson Community Hall 20-1,61,
U.S. House,1,D,Sweetwater,Gary Trauner,Point of Rocks 21-1,12,
U.S. House,1,D,Sweetwater,Gary Trauner,Wamsutter Town Hall 23-1,26,
U.S. House,1,D,Sweetwater,Gary Trauner,McKinnon School 24-1,10,
U.S. House,1,D,Sweetwater,Gary Trauner,Bairoil Town Hall 25-1,17,
U.S. House,1,D,Sweetwater,Gary Trauner,,6648,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Granger Town Hall 1-1,2,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS Lincoln Outreach Center 3-1,12,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS 1st United Methodist Church 3-2,27,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS 1st United Methodist Church 3-3,14,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS Catholic Parish Center 3-4,9,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS County Office Building 3-5,9,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS South Side Parish Center 4-1,26,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS White Mountain Library 4-2,8,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS Sweetwater County Garage 4-3,12,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS 1st Congregational Church 4-4,32,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS Fire Station #1 5-1,5,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Western WY Comm. College 5-2,25,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS School Admin. Bldg. 5-3,23,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS White Mountain Library 5-5,19,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Rock Springs Civic Center 6-1,23,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS County Events Complex 6-2,17,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Western WY Comm. College 6-3,14,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS County Events Complex 6-4,6,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS County Events Complex 7-1,16,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,RS County Events Complex 7-2,18,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,K-Motive Bldg./Jamestown 9-1,4,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,K-Motive Bldg./Jamestown 9-2,6,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,GR Sweetwater County Courthouse 10-1,20,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,GR Lincoln Middle School 10-2,8,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,GR Lincoln Middle School 10-3,25,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Green River Rec. Center 10-4,73,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,GR Mansface Church 10-5,45,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,GR Truman School 10-6,22,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Reliance Fire Station 12-1,16,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Fon Slagowski's Residence/Washam 13-1,2,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Superior Admin. Bldg. 19-1,12,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Farson Community Hall 20-1,8,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Point of Rocks 21-1,4,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Wamsutter Town Hall 23-1,3,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,McKinnon School 24-1,10,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,Bairoil Town Hall 25-1,2,
U.S. House,1,L,Sweetwater,Thomas R. Rankin,,577,
U.S. House,1,R,Sweetwater,Barbara Cubin,Granger Town Hall 1-1,37,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS Lincoln Outreach Center 3-1,92,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS 1st United Methodist Church 3-2,285,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS 1st United Methodist Church 3-3,140,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS Catholic Parish Center 3-4,39,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS County Office Building 3-5,53,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS South Side Parish Center 4-1,140,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS White Mountain Library 4-2,82,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS Sweetwater County Garage 4-3,125,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS 1st Congregational Church 4-4,272,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS Fire Station #1 5-1,63,
U.S. House,1,R,Sweetwater,Barbara Cubin,Western WY Comm. College 5-2,293,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS School Admin. Bldg. 5-3,392,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS White Mountain Library 5-5,133,
U.S. House,1,R,Sweetwater,Barbara Cubin,Rock Springs Civic Center 6-1,165,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS County Events Complex 6-2,179,
U.S. House,1,R,Sweetwater,Barbara Cubin,Western WY Comm. College 6-3,151,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS County Events Complex 6-4,16,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS County Events Complex 7-1,222,
U.S. House,1,R,Sweetwater,Barbara Cubin,RS County Events Complex 7-2,174,
U.S. House,1,R,Sweetwater,Barbara Cubin,K-Motive Bldg./Jamestown 9-1,66,
U.S. House,1,R,Sweetwater,Barbara Cubin,K-Motive Bldg./Jamestown 9-2,28,
U.S. House,1,R,Sweetwater,Barbara Cubin,GR Sweetwater County Courthouse 10-1,174,
U.S. House,1,R,Sweetwater,Barbara Cubin,GR Lincoln Middle School 10-2,83,
U.S. House,1,R,Sweetwater,Barbara Cubin,GR Lincoln Middle School 10-3,227,
U.S. House,1,R,Sweetwater,Barbara Cubin,Green River Rec. Center 10-4,724,
U.S. House,1,R,Sweetwater,Barbara Cubin,GR Mansface Church 10-5,393,
U.S. House,1,R,Sweetwater,Barbara Cubin,GR Truman School 10-6,247,
U.S. House,1,R,Sweetwater,Barbara Cubin,Reliance Fire Station 12-1,89,
U.S. House,1,R,Sweetwater,Barbara Cubin,Fon Slagowski's Residence/Washam 13-1,14,
U.S. House,1,R,Sweetwater,Barbara Cubin,Superior Admin. Bldg. 19-1,60,
U.S. House,1,R,Sweetwater,Barbara Cubin,Farson Community Hall 20-1,208,
U.S. House,1,R,Sweetwater,Barbara Cubin,Point of Rocks 21-1,14,
U.S. House,1,R,Sweetwater,Barbara Cubin,Wamsutter Town Hall 23-1,83,
U.S. House,1,R,Sweetwater,Barbara Cubin,McKinnon School 24-1,39,
U.S. House,1,R,Sweetwater,Barbara Cubin,Bairoil Town Hall 25-1,30,
U.S. House,1,R,Sweetwater,Barbara Cubin,,5532,
Governor,,D,Sweetwater,Dave Freudenthal,Granger Town Hall 1-1,26,
Governor,,D,Sweetwater,Dave Freudenthal,RS Lincoln Outreach Center 3-1,210,
Governor,,D,Sweetwater,Dave Freudenthal,RS 1st United Methodist Church 3-2,596,
Governor,,D,Sweetwater,Dave Freudenthal,RS 1st United Methodist Church 3-3,272,
Governor,,D,Sweetwater,Dave Freudenthal,RS Catholic Parish Center 3-4,99,
Governor,,D,Sweetwater,Dave Freudenthal,RS County Office Building 3-5,198,
Governor,,D,Sweetwater,Dave Freudenthal,RS South Side Parish Center 4-1,337,
Governor,,D,Sweetwater,Dave Freudenthal,RS White Mountain Library 4-2,146,
Governor,,D,Sweetwater,Dave Freudenthal,RS Sweetwater County Garage 4-3,207,
Governor,,D,Sweetwater,Dave Freudenthal,RS 1st Congregational Church 4-4,564,
Governor,,D,Sweetwater,Dave Freudenthal,RS Fire Station #1 5-1,134,
Governor,,D,Sweetwater,Dave Freudenthal,Western WY Comm. College 5-2,490,
Governor,,D,Sweetwater,Dave Freudenthal,RS School Admin. Bldg. 5-3,706,
Governor,,D,Sweetwater,Dave Freudenthal,RS White Mountain Library 5-5,226,
Governor,,D,Sweetwater,Dave Freudenthal,Rock Springs Civic Center 6-1,376,
Governor,,D,Sweetwater,Dave Freudenthal,RS County Events Complex 6-2,322,
Governor,,D,Sweetwater,Dave Freudenthal,Western WY Comm. College 6-3,264,
Governor,,D,Sweetwater,Dave Freudenthal,RS County Events Complex 6-4,29,
Governor,,D,Sweetwater,Dave Freudenthal,RS County Events Complex 7-1,268,
Governor,,D,Sweetwater,Dave Freudenthal,RS County Events Complex 7-2,234,
Governor,,D,Sweetwater,Dave Freudenthal,K-Motive Bldg./Jamestown 9-1,126,
Governor,,D,Sweetwater,Dave Freudenthal,K-Motive Bldg./Jamestown 9-2,31,
Governor,,D,Sweetwater,Dave Freudenthal,GR Sweetwater County Courthouse 10-1,446,
Governor,,D,Sweetwater,Dave Freudenthal,GR Lincoln Middle School 10-2,217,
Governor,,D,Sweetwater,Dave Freudenthal,GR Lincoln Middle School 10-3,412,
Governor,,D,Sweetwater,Dave Freudenthal,Green River Rec. Center 10-4,1083,
Governor,,D,Sweetwater,Dave Freudenthal,GR Mansface Church 10-5,727,
Governor,,D,Sweetwater,Dave Freudenthal,GR Truman School 10-6,444,
Governor,,D,Sweetwater,Dave Freudenthal,Reliance Fire Station 12-1,126,
Governor,,D,Sweetwater,Dave Freudenthal,Fon Slagowski's Residence/Washam 13-1,17,
Governor,,D,Sweetwater,Dave Freudenthal,Superior Admin. Bldg. 19-1,73,
Governor,,D,Sweetwater,Dave Freudenthal,Farson Community Hall 20-1,166,
Governor,,D,Sweetwater,Dave Freudenthal,Point of Rocks 21-1,20,
Governor,,D,Sweetwater,Dave Freudenthal,Wamsutter Town Hall 23-1,80,
Governor,,D,Sweetwater,Dave Freudenthal,McKinnon School 24-1,35,
Governor,,D,Sweetwater,Dave Freudenthal,Bairoil Town Hall 25-1,23,
Governor,,D,Sweetwater,Dave Freudenthal,,9730,TRUE
Governor,,R,Sweetwater,Ray Hunkins,Granger Town Hall 1-1,26,
Governor,,R,Sweetwater,Ray Hunkins,RS Lincoln Outreach Center 3-1,41,
Governor,,R,Sweetwater,Ray Hunkins,RS 1st United Methodist Church 3-2,138,
Governor,,R,Sweetwater,Ray Hunkins,RS 1st United Methodist Church 3-3,64,
Governor,,R,Sweetwater,Ray Hunkins,RS Catholic Parish Center 3-4,22,
Governor,,R,Sweetwater,Ray Hunkins,RS County Office Building 3-5,36,
Governor,,R,Sweetwater,Ray Hunkins,RS South Side Parish Center 4-1,79,
Governor,,R,Sweetwater,Ray Hunkins,RS White Mountain Library 4-2,34,
Governor,,R,Sweetwater,Ray Hunkins,RS Sweetwater County Garage 4-3,58,
Governor,,R,Sweetwater,Ray Hunkins,RS 1st Congregational Church 4-4,143,
Governor,,R,Sweetwater,Ray Hunkins,RS Fire Station #1 5-1,41,
Governor,,R,Sweetwater,Ray Hunkins,Western WY Comm. College 5-2,155,
Governor,,R,Sweetwater,Ray Hunkins,RS School Admin. Bldg. 5-3,190,
Governor,,R,Sweetwater,Ray Hunkins,RS White Mountain Library 5-5,87,
Governor,,R,Sweetwater,Ray Hunkins,Rock Springs Civic Center 6-1,96,
Governor,,R,Sweetwater,Ray Hunkins,RS County Events Complex 6-2,100,
Governor,,R,Sweetwater,Ray Hunkins,Western WY Comm. College 6-3,72,
Governor,,R,Sweetwater,Ray Hunkins,RS County Events Complex 6-4,17,
Governor,,R,Sweetwater,Ray Hunkins,RS County Events Complex 7-1,132,
Governor,,R,Sweetwater,Ray Hunkins,RS County Events Complex 7-2,100,
Governor,,R,Sweetwater,Ray Hunkins,K-Motive Bldg./Jamestown 9-1,30,
Governor,,R,Sweetwater,Ray Hunkins,K-Motive Bldg./Jamestown 9-2,20,
Governor,,R,Sweetwater,Ray Hunkins,GR Sweetwater County Courthouse 10-1,101,
Governor,,R,Sweetwater,Ray Hunkins,GR Lincoln Middle School 10-2,46,
Governor,,R,Sweetwater,Ray Hunkins,GR Lincoln Middle School 10-3,129,
Governor,,R,Sweetwater,Ray Hunkins,Green River Rec. Center 10-4,435,
Governor,,R,Sweetwater,Ray Hunkins,GR Mansface Church 10-5,214,
Governor,,R,Sweetwater,Ray Hunkins,GR Truman School 10-6,121,
Governor,,R,Sweetwater,Ray Hunkins,Reliance Fire Station 12-1,59,
Governor,,R,Sweetwater,Ray Hunkins,Fon Slagowski's Residence/Washam 13-1,9,
Governor,,R,Sweetwater,Ray Hunkins,Superior Admin. Bldg. 19-1,44,
Governor,,R,Sweetwater,Ray Hunkins,Farson Community Hall 20-1,108,
Governor,,R,Sweetwater,Ray Hunkins,Point of Rocks 21-1,11,
Governor,,R,Sweetwater,Ray Hunkins,Wamsutter Town Hall 23-1,37,
Governor,,R,Sweetwater,Ray Hunkins,McKinnon School 24-1,26,
Governor,,R,Sweetwater,Ray Hunkins,Bairoil Town Hall 25-1,24,
Governor,,R,Sweetwater,Ray Hunkins,,3045,
Secretary of State,,L,Sweetwater,Dennis Brossman,Granger Town Hall 1-1,10,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS Lincoln Outreach Center 3-1,61,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS 1st United Methodist Church 3-2,145,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS 1st United Methodist Church 3-3,68,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS Catholic Parish Center 3-4,39,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS County Office Building 3-5,71,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS South Side Parish Center 4-1,116,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS White Mountain Library 4-2,36,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS Sweetwater County Garage 4-3,71,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS 1st Congregational Church 4-4,193,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS Fire Station #1 5-1,48,
Secretary of State,,L,Sweetwater,Dennis Brossman,Western WY Comm. College 5-2,127,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS School Admin. Bldg. 5-3,155,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS White Mountain Library 5-5,107,
Secretary of State,,L,Sweetwater,Dennis Brossman,Rock Springs Civic Center 6-1,123,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS County Events Complex 6-2,98,
Secretary of State,,L,Sweetwater,Dennis Brossman,Western WY Comm. College 6-3,71,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS County Events Complex 6-4,17,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS County Events Complex 7-1,58,
Secretary of State,,L,Sweetwater,Dennis Brossman,RS County Events Complex 7-2,61,
Secretary of State,,L,Sweetwater,Dennis Brossman,K-Motive Bldg./Jamestown 9-1,43,
Secretary of State,,L,Sweetwater,Dennis Brossman,K-Motive Bldg./Jamestown 9-2,7,
Secretary of State,,L,Sweetwater,Dennis Brossman,GR Sweetwater County Courthouse 10-1,186,
Secretary of State,,L,Sweetwater,Dennis Brossman,GR Lincoln Middle School 10-2,83,
Secretary of State,,L,Sweetwater,Dennis Brossman,GR Lincoln Middle School 10-3,128,
Secretary of State,,L,Sweetwater,Dennis Brossman,Green River Rec. Center 10-4,317,
Secretary of State,,L,Sweetwater,Dennis Brossman,GR Mansface Church 10-5,201,
Secretary of State,,L,Sweetwater,Dennis Brossman,GR Truman School 10-6,161,
Secretary of State,,L,Sweetwater,Dennis Brossman,Reliance Fire Station 12-1,60,
Secretary of State,,L,Sweetwater,Dennis Brossman,Fon Slagowski's Residence/Washam 13-1,3,
Secretary of State,,L,Sweetwater,Dennis Brossman,Superior Admin. Bldg. 19-1,40,
Secretary of State,,L,Sweetwater,Dennis Brossman,Farson Community Hall 20-1,33,
Secretary of State,,L,Sweetwater,Dennis Brossman,Point of Rocks 21-1,8,
Secretary of State,,L,Sweetwater,Dennis Brossman,Wamsutter Town Hall 23-1,18,
Secretary of State,,L,Sweetwater,Dennis Brossman,McKinnon School 24-1,10,
Secretary of State,,L,Sweetwater,Dennis Brossman,Bairoil Town Hall 25-1,12,
Secretary of State,,L,Sweetwater,Dennis Brossman,,2985,
,,,,,Granger Town Hall 1-1,43,
Secretary of State,,R,Sweetwater,Max Maxfield,RS Lincoln Outreach Center 3-1,165,
Secretary of State,,R,Sweetwater,Max Maxfield,RS 1st United Methodist Church 3-2,539,
Secretary of State,,R,Sweetwater,Max Maxfield,RS 1st United Methodist Church 3-3,243,
Secretary of State,,R,Sweetwater,Max Maxfield,RS Catholic Parish Center 3-4,78,
Secretary of State,,R,Sweetwater,Max Maxfield,RS County Office Building 3-5,148,
Secretary of State,,R,Sweetwater,Max Maxfield,RS South Side Parish Center 4-1,265,
Secretary of State,,R,Sweetwater,Max Maxfield,RS White Mountain Library 4-2,134,
Secretary of State,,R,Sweetwater,Max Maxfield,RS Sweetwater County Garage 4-3,175,
Secretary of State,,R,Sweetwater,Max Maxfield,RS 1st Congregational Church 4-4,466,
Secretary of State,,R,Sweetwater,Max Maxfield,RS Fire Station #1 5-1,117,
Secretary of State,,R,Sweetwater,Max Maxfield,Western WY Comm. College 5-2,472,
Secretary of State,,R,Sweetwater,Max Maxfield,RS School Admin. Bldg. 5-3,671,
Secretary of State,,R,Sweetwater,Max Maxfield,RS White Mountain Library 5-5,190,
Secretary of State,,R,Sweetwater,Max Maxfield,Rock Springs Civic Center 6-1,299,
Secretary of State,,R,Sweetwater,Max Maxfield,RS County Events Complex 6-2,308,
Secretary of State,,R,Sweetwater,Max Maxfield,Western WY Comm. College 6-3,242,
Secretary of State,,R,Sweetwater,Max Maxfield,RS County Events Complex 6-4,28,
Secretary of State,,R,Sweetwater,Max Maxfield,RS County Events Complex 7-1,319,
Secretary of State,,R,Sweetwater,Max Maxfield,RS County Events Complex 7-2,252,
Secretary of State,,R,Sweetwater,Max Maxfield,K-Motive Bldg./Jamestown 9-1,103,
Secretary of State,,R,Sweetwater,Max Maxfield,K-Motive Bldg./Jamestown 9-2,40,
Secretary of State,,R,Sweetwater,Max Maxfield,GR Sweetwater County Courthouse 10-1,317,
Secretary of State,,R,Sweetwater,Max Maxfield,GR Lincoln Middle School 10-2,154,
Secretary of State,,R,Sweetwater,Max Maxfield,GR Lincoln Middle School 10-3,385,
Secretary of State,,R,Sweetwater,Max Maxfield,Green River Rec. Center 10-4,1131,
Secretary of State,,R,Sweetwater,Max Maxfield,GR Mansface Church 10-5,666,
Secretary of State,,R,Sweetwater,Max Maxfield,GR Truman School 10-6,363,
