office,district,party,county,candidate,precinct,votes,winner
Governor,,D,Hot Springs,Dave Freudenthal,National Guard Armory 3-3,550,
Governor,,D,Hot Springs,Dave Freudenthal,,1738,TRUE
Governor,,R,Hot Springs,Ray Hunkins,VFW Hall 1-1,183,
Governor,,R,Hot Springs,Ray Hunkins,VFW Hall 1-2,132,
Governor,,R,Hot Springs,Ray Hunkins,Hot Springs County Museum 2-4,46,
Governor,,R,Hot Springs,Ray Hunkins,National Guard Armory 3-3,197,
Governor,,R,Hot Springs,Ray Hunkins,,558,
Secretary of State,,L,Hot Springs,Dennis Brossman,VFW Hall 1-1,104,
Secretary of State,,L,Hot Springs,Dennis Brossman,VFW Hall 1-2,102,
Secretary of State,,L,Hot Springs,Dennis Brossman,Hot Springs County Museum 2-4,10,
Secretary of State,,L,Hot Springs,Dennis Brossman,National Guard Armory 3-3,105,
Secretary of State,,L,Hot Springs,Dennis Brossman,,321,
Secretary of State,,R,Hot Springs,Max Maxfield,VFW Hall 1-1,629,
Secretary of State,,R,Hot Springs,Max Maxfield,VFW Hall 1-2,472,
Secretary of State,,R,Hot Springs,Max Maxfield,Hot Springs County Museum 2-4,124,
Secretary of State,,R,Hot Springs,Max Maxfield,National Guard Armory 3-3,593,
Secretary of State,,R,Hot Springs,Max Maxfield,,1818,TRUE
State Auditor,,D,Hot Springs,Bill Eikenberry,VFW Hall 1-1,202,
State Auditor,,D,Hot Springs,Bill Eikenberry,VFW Hall 1-2,158,
State Auditor,,D,Hot Springs,Bill Eikenberry,Hot Springs County Museum 2-4,24,
State Auditor,,D,Hot Springs,Bill Eikenberry,National Guard Armory 3-3,154,
State Auditor,,D,Hot Springs,Bill Eikenberry,,538,
State Auditor,,R,Hot Springs,Rita Meyer,VFW Hall 1-1,566,
State Auditor,,R,Hot Springs,Rita Meyer,VFW Hall 1-2,437,
State Auditor,,R,Hot Springs,Rita Meyer,Hot Springs County Museum 2-4,117,
State Auditor,,R,Hot Springs,Rita Meyer,National Guard Armory 3-3,567,
State Auditor,,R,Hot Springs,Rita Meyer,,1687,TRUE
State Treasurer,,D,Hot Springs,Ron Redo,VFW Hall 1-1,185,
State Treasurer,,D,Hot Springs,Ron Redo,VFW Hall 1-2,142,
State Treasurer,,D,Hot Springs,Ron Redo,Hot Springs County Museum 2-4,26,
State Treasurer,,D,Hot Springs,Ron Redo,National Guard Armory 3-3,145,
State Treasurer,,D,Hot Springs,Ron Redo,,498,
State Treasurer,,R,Hot Springs,Joe Meyer,VFW Hall 1-1,574,
State Treasurer,,R,Hot Springs,Joe Meyer,VFW Hall 1-2,448,
State Treasurer,,R,Hot Springs,Joe Meyer,Hot Springs County Museum 2-4,114,
State Treasurer,,R,Hot Springs,Joe Meyer,National Guard Armory 3-3,575,
State Treasurer,,R,Hot Springs,Joe Meyer,,1711,TRUE
Superintendent of Public Instruction,,D,Hot Springs,Michelle L. Hoffman,VFW Hall 1-1,324,
Superintendent of Public Instruction,,D,Hot Springs,Michelle L. Hoffman,VFW Hall 1-2,221,
Superintendent of Public Instruction,,D,Hot Springs,Michelle L. Hoffman,Hot Springs County Museum 2-4,37,
Superintendent of Public Instruction,,D,Hot Springs,Michelle L. Hoffman,National Guard Armory 3-3,245,
Superintendent of Public Instruction,,D,Hot Springs,Michelle L. Hoffman,,827,
Superintendent of Public Instruction,,R,Hot Springs,Jim McBride,VFW Hall 1-1,432,
Superintendent of Public Instruction,,R,Hot Springs,Jim McBride,VFW Hall 1-2,364,
Superintendent of Public Instruction,,R,Hot Springs,Jim McBride,Hot Springs County Museum 2-4,101,
Superintendent of Public Instruction,,R,Hot Springs,Jim McBride,National Guard Armory 3-3,476,
Superintendent of Public Instruction,,R,Hot Springs,Jim McBride,,1373,TRUE
State House,28,R,Hot Springs,Lorraine Quarberg,VFW Hall 1-1,586,
State House,28,R,Hot Springs,Lorraine Quarberg,VFW Hall 1-2,469,
State House,28,R,Hot Springs,Lorraine Quarberg,Hot Springs County Museum 2-4,116,
State House,28,R,Hot Springs,Lorraine Quarberg,National Guard Armory 3-3,574,
State House,28,R,Hot Springs,Lorraine Quarberg,,1745,TRUE
,,,,,,,
